,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
2787,0.0346430137,_A,2013,21,22,LU,0.0,1,9.0,1,2,5,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,2.0,5.0,4,4.0,3.0,1,0,1,0,1,1,1,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,500.0,3.0,0.0,M,999.0,7.0,9,9,Q,,9,9,9,H
2859,0.0466185904,_A,2013,15,18,LU,0.0,1,9.0,1,2,4,2013,1,2,32.0,NO ANSWER,,NO ANSWER,2,99,5.0,9,000-OWN COUNTRY,2013.0,4.0,2.0,1.0,9.0,20.0,20.0,0.0,0,97,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,3.0,3.0,1,1,1,1,1,1,1,0,1,1,1,0,0,9.0,1,2.0,9.0,1.0,16.0,1,300.0,999.0,9.0,1.0,H,0.0,,H,9,9,02,9,9,9,9
2883,0.0291984268,_A,2013,18,20,LU,0.0,1,9.0,1,2,5,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,5.0,5.0,4,2.0,3.0,1,1,1,1,1,1,0,0,0,1,1,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,900.0,3.0,0.0,,999.0,5.0,9,9,I,,9,9,9,H
2895,0.0463423573,_A,2013,21,23,LU,0.0,1,9.0,1,2,5,2013,1,2,20.0,NO ANSWER,,NO ANSWER,2,99,,9,000-OWN COUNTRY,2011.0,,2.0,9.0,9.0,,15.0,99.0,99,99,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,3.0,2.0,0,1,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,1,,999.0,9.0,0.0,H,29.0,,H,9,9,,9,9,9,9
2910,0.0461014896,_A,2013,24,25,LU,3.0,1,9.0,1,2,6,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2012.0,,2.0,1.0,9.0,32.0,32.0,0.0,0,97,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,3.0,1,1,1,1,1,1,1,0,0,1,1,1,0,9.0,2,2.0,9.0,2.0,999.0,1,,999.0,9.0,0.0,M,18.0,,H,9,9,,9,9,9,9
2916,0.0676356693,_A,2013,41,42,LU,,1,9.0,1,2,10,2013,1,2,32.0,005-EU28,,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2003.0,99.0,9.0,4,5.0,3.0,1,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999.0,8.0,9,9,9,,9,9,9,9
2934,0.0598357684,_A,2013,40,42,LU,0.0,1,9.0,1,2,10,2013,1,1,47.0,005-EU28,5.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2012.0,11.0,1.0,1.0,9.0,40.0,50.0,5.0,5,16,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,1.0,2.0,1,0,1,1,0,1,0,0,0,1,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,200.0,999.0,9.0,0.0,H,11.0,,H,9,9,01,9,9,9,9
2938,0.0451974277,_A,2013,24,25,LU,,1,9.0,1,2,6,2013,1,1,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,5.0,5.0,4,6.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,900.0,1.0,0.0,,999.0,2.0,9,9,F,,9,9,9,F
2945,0.0226844163,_A,2013,18,19,LU,3.0,1,9.0,1,2,5,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2012.0,2.0,1.0,1.0,9.0,40.0,46.0,6.0,0,16,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,1.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,,999.0,9.0,0.0,M,15.0,,,9,9,04,9,9,9,9
2949,0.0283341895,_A,2013,30,31,LU,3.0,1,9.0,1,2,7,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2007.0,99.0,1.0,1.0,9.0,40.0,36.0,0.0,0,11,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,5.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,1.0,5.0,2.0,999.0,1,200.0,999.0,9.0,1.0,H,72.0,,H,9,9,05,9,9,9,9
2957,0.0384539985,_A,2013,35,36,LU,0.0,1,9.0,1,2,8,2013,1,1,47.0,005-EU28,,005-EU28,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5.0,4,1.0,2.0,1,0,1,1,0,1,0,1,1,1,1,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,700.0,1.0,0.0,,999.0,3.0,9,9,N,03,9,9,9,H
2990,0.045881219,_A,2013,4,5,LU,0.0,1,9.0,1,2,1,2013,1,1,32.0,005-EU28,11.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2001.0,99.0,1.0,1.0,9.0,40.0,50.0,10.0,0,16,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,1.0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,1,9.0,9,2.0,9.0,2.0,999.0,1,,999.0,9.0,0.0,M,144.0,,H,9,9,02,9,9,9,9
3002,0.1622386988,_A,2013,50,2,LU,,1,9.0,1,2,12,2013,1,1,20.0,NO ANSWER,,NO ANSWER,1,99,,9,000-OWN COUNTRY,2012.0,8.0,1.0,1.0,9.0,40.0,40.0,0.0,0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.0,9,2.0,9.0,2.0,999.0,1,,999.0,9.0,0.0,,16.0,,,9,9,01,9,9,9,9
3028,0.0258751523,_A,2013,7,8,LU,,1,9.0,1,2,2,2013,1,2,,005-EU28,11.0,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,2.0,5.0,4,3.0,3.0,1,0,1,0,0,1,0,0,0,1,1,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,500.0,3.0,0.0,L,999.0,7.0,9,9,C,02,9,9,9,B
3089,0.0352473074,_A,2013,13,14,LU,,1,9.0,1,2,3,2013,1,2,32.0,005-EU28,5.0,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,5.0,5.0,4,3.0,2.0,1,1,0,0,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,200.0,2.0,0.0,H,999.0,4.0,9,9,G,02,9,9,9,G
3122,0.0279590922,_A,2013,13,15,LU,3.0,1,9.0,1,2,3,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,6.0,0.0,4,1.0,1.0,0,0,1,1,1,1,0,0,1,1,0,0,0,9.0,1,1.0,5.0,2.0,999.0,2,999.0,200.0,1.0,1.0,H,999.0,4.0,9,9,K,,9,9,9,H
3166,0.0276247847,_A,2013,50,51,LU,3.0,1,9.0,1,2,12,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,000-OWN COUNTRY,2008.0,99.0,2.0,1.0,9.0,30.0,30.0,0.0,0,97,1.0,40.0,1.0,2.0,5.0,2.0,9.0,9999.0,99.0,9.0,9,2.0,3.0,1,1,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,1,,999.0,9.0,0.0,H,60.0,,H,T,9,04,9,9,T,9
3192,0.0273309291,_A,2013,42,44,LU,3.0,1,9.0,1,2,10,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2002.0,99.0,1.0,1.0,9.0,40.0,40.0,0.0,0,97,0.0,20.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,800.0,999.0,9.0,0.0,L,132.0,,,9,9,03,9,9,9,9
3222,0.0506439115,_A,2013,19,21,LU,0.0,1,9.0,1,2,5,2013,1,2,32.0,005-EU28,11.0,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,,5.0,4,5.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,1.0,20.0,2,999.0,400.0,1.0,1.0,M,999.0,7.0,9,9,M,,9,9,9,H
3227,0.0500502847,_A,2013,51,52,LU,,1,9.0,1,2,12,2013,1,2,32.0,005-EU28,,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,8.0,5.0,4,3.0,1.0,1,1,1,1,1,1,1,0,0,1,1,1,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,200.0,1.0,0.0,H,999.0,3.0,9,9,N,,9,9,9,H
3247,0.0293406667,_A,2013,9,11,LU,3.0,1,9.0,1,2,2,2013,1,2,32.0,005-EU28,11.0,005-EU28,2,99,5.0,9,000-OWN COUNTRY,2005.0,99.0,2.0,1.0,9.0,36.0,40.0,0.0,4,2,0.0,20.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,300.0,999.0,9.0,0.0,H,96.0,,H,9,9,04,9,9,9,9
3329,0.0248228975,_A,2013,22,23,LU,3.0,1,9.0,1,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2000.0,99.0,9.0,4,5.0,2.0,0,0,1,0,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,999.0,2.0,0.0,M,999.0,8.0,9,9,9,04,9,9,9,9
3340,0.042883713,_A,2013,24,25,LU,,1,9.0,1,2,6,2013,1,2,20.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9.0,4,3.0,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0,9.0,1,1.0,3.0,2.0,999.0,2,999.0,999.0,1.0,1.0,,999.0,,9,9,9,,9,9,9,9
3352,0.167188176,_A,2013,5,6,LU,0.0,1,9.0,1,2,1,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,10.0,5.0,4,4.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,9.0,1,2.0,9.0,1.0,10.0,2,999.0,800.0,1.0,1.0,,999.0,3.0,9,9,G,,9,9,9,G
3408,0.0318769052,_A,2013,14,15,LU,,1,9.0,1,2,4,2013,1,2,,005-EU28,,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,5.0,4,5.0,2.0,1,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,500.0,2.0,0.0,L,999.0,4.0,9,9,T,,9,9,9,T
3448,0.0766019801,_A,2013,35,37,LU,3.0,1,9.0,1,2,8,2013,1,1,32.0,005-EU28,5.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2012.0,3.0,1.0,1.0,9.0,56.0,56.0,0.0,0,97,0.0,48.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,800.0,999.0,9.0,0.0,M,17.0,,,9,9,,9,9,9,9
3450,0.0510684923,_A,2013,50,52,LU,0.0,1,9.0,1,2,12,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,5.0,4,3.0,2.0,1,0,1,1,1,1,0,0,1,1,1,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,300.0,1.0,0.0,M,999.0,3.0,9,9,O,04,9,9,9,H
3456,0.0299347563,_A,2013,31,32,LU,,1,9.0,1,2,8,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,,0.0,4,1.0,2.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,200.0,2.0,0.0,H,999.0,7.0,9,9,Q,04,9,9,9,H
3462,0.0521472305,_A,2013,21,22,LU,,1,9.0,1,2,5,2013,1,1,32.0,005-EU28,,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,12.0,5.0,4,3.0,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,900.0,1.0,0.0,,999.0,3.0,9,9,N,04,9,9,9,H
3470,0.0257834416,_A,2013,41,43,LU,0.0,1,9.0,1,2,10,2013,1,2,47.0,005-EU28,5.0,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2007.0,99.0,5.0,4,3.0,1.0,1,0,1,1,1,1,0,0,1,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,200.0,1.0,0.0,H,999.0,8.0,9,9,P,04,9,9,9,H
3487,0.0293404308,_A,2013,2,3,LU,,1,9.0,1,2,1,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,9.0,5.0,4,5.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,500.0,3.0,0.0,L,999.0,5.0,9,9,Q,,9,9,9,H
3489,0.0368634394,_A,2013,14,15,LU,0.0,1,9.0,1,2,4,2013,1,2,32.0,000-OWN COUNTRY,11.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2001.0,99.0,2.0,1.0,9.0,24.0,24.0,0.0,0,97,0.0,20.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,5.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,9.0,9,1.0,5.0,2.0,999.0,1,200.0,999.0,9.0,1.0,M,144.0,,H,9,9,01,9,9,9,9
3503,0.0262090706,_A,2013,34,35,LU,,1,9.0,1,2,8,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,10.0,5.0,4,3.0,3.0,0,1,0,0,0,1,0,1,0,0,0,0,1,9.0,1,2.0,9.0,2.0,999.0,2,999.0,200.0,3.0,0.0,H,999.0,6.0,9,9,J,03,9,9,9,H
3536,0.0433961109,_A,2013,22,23,LU,0.0,1,9.0,1,2,5,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5.0,4,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,900.0,3.0,0.0,,999.0,7.0,9,9,Q,,9,9,9,H
3537,0.0270580383,_A,2013,21,22,LU,0.0,1,9.0,1,2,5,2013,1,2,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5.0,4,3.0,1.0,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,500.0,1.0,0.0,M,999.0,2.0,9,9,Q,04,9,9,9,H
3613,0.0423971906,_A,2013,46,47,LU,3.0,1,9.0,1,2,11,2013,1,2,32.0,005-EU28,5.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2010.0,99.0,1.0,1.0,9.0,40.0,42.0,0.0,2,2,0.0,30.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,300.0,999.0,9.0,0.0,H,36.0,,H,9,9,04,9,9,9,9
3621,0.0361821723,_A,2013,33,34,LU,0.0,1,9.0,1,2,8,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,5.0,5.0,4,4.0,2.0,0,0,0,0,0,1,1,0,0,1,0,1,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,200.0,2.0,0.0,H,999.0,5.0,9,9,K,02,9,9,9,H
3622,0.0336481973,_A,2013,8,9,LU,0.0,1,9.0,1,2,2,2013,1,2,47.0,005-EU28,5.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2009.0,99.0,1.0,1.0,9.0,40.0,40.0,0.0,0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,1.0,1,0,0,0,1,1,1,0,0,1,0,0,0,9.0,9,2.0,9.0,1.0,8.0,1,,999.0,9.0,1.0,H,48.0,,H,9,9,03,9,9,9,9
3634,0.0334786335,_A,2013,1,2,LU,3.0,1,9.0,1,2,1,2013,1,2,47.0,005-EU28,11.0,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,9.0,5.0,4,5.0,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,9.0,1,2.0,9.0,1.0,4.0,2,999.0,900.0,1.0,1.0,L,999.0,5.0,9,9,Q,,9,9,9,H
3673,0.02446249,_A,2013,11,12,LU,0.0,1,9.0,1,2,3,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2011.0,7.0,2.0,1.0,9.0,2.0,2.0,0.0,0,97,1.0,20.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,1.0,2.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,1,900.0,999.0,9.0,0.0,L,20.0,,,9,9,04,9,9,9,9
3676,0.0277835373,_A,2013,51,2,LU,,1,9.0,1,2,12,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2005.0,99.0,9.0,4,4.0,2.0,0,0,0,1,0,0,0,0,1,1,1,1,1,9.0,1,2.0,9.0,2.0,999.0,2,999.0,999.0,2.0,0.0,,999.0,8.0,9,9,9,,9,9,9,9
3678,0.02151519,_A,2013,26,28,LU,,1,9.0,1,2,6,2013,1,2,65.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,1.0,5.0,4,6.0,3.0,1,1,1,1,0,0,0,0,0,1,1,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,500.0,3.0,0.0,,999.0,7.0,9,9,I,,9,9,9,H
3716,0.0459178536,_A,2013,49,50,LU,0.0,1,9.0,1,2,12,2013,1,1,,005-EU28,,005-EU28,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,,5.0,4,6.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,300.0,3.0,0.0,M,999.0,7.0,9,9,K,,9,9,9,H
3759,0.0416004014,_A,2013,27,28,LU,3.0,1,9.0,1,2,7,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,8.0,5.0,4,5.0,2.0,1,0,1,1,0,0,0,0,0,1,0,0,0,9.0,2,1.0,5.0,2.0,999.0,3,999.0,400.0,9.0,1.0,H,999.0,6.0,9,9,K,04,9,9,9,H
3802,0.2411174407,_A,2013,24,25,LU,,1,9.0,1,2,6,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9.0,4,5.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9.0,1.0,8.0,2,999.0,999.0,2.0,1.0,,999.0,,9,9,9,,9,9,9,9
3836,0.0665046109,_A,2013,43,44,LU,,1,9.0,1,2,10,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,5.0,4,3.0,1.0,1,0,1,0,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9.0,2.0,999.0,2,999.0,900.0,1.0,0.0,L,999.0,3.0,9,9,T,04,9,9,9,T
3845,0.0293063086,_A,2013,12,13,LU,0.0,1,9.0,1,2,3,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2003.0,99.0,1.0,1.0,9.0,40.0,40.0,0.0,0,97,0.0,20.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,2.0,9.0,1.0,12.0,1,300.0,999.0,9.0,1.0,H,120.0,,H,9,9,03,9,9,9,9
3864,0.0346309846,_A,2013,51,2,LU,3.0,1,9.0,1,2,12,2013,1,2,47.0,005-EU28,5.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2003.0,99.0,1.0,1.0,9.0,40.0,38.0,0.0,0,15,0.0,37.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9.0,9,2.0,1.0,0,0,1,0,1,1,0,0,0,1,0,0,0,9.0,9,2.0,9.0,2.0,999.0,1,200.0,999.0,9.0,0.0,H,120.0,,U,9,9,,9,9,9,9
3892,0.0262139228,_A,2013,32,33,LU,3.0,1,9.0,1,2,8,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9.0,4,5.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,9.0,2,3.0,5.0,2.0,999.0,3,999.0,999.0,9.0,1.0,H,999.0,,9,9,9,03,9,9,9,9
3900,0.0373645121,_A,2013,49,50,LU,0.0,1,9.0,1,2,12,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9.0,9.0,9.0,99.0,99.0,99.0,99,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2005.0,99.0,9.0,4,5.0,3.0,1,0,0,1,0,0,0,1,1,1,1,0,0,9.0,1,2.0,9.0,1.0,8.0,2,999.0,999.0,3.0,1.0,L,999.0,8.0,9,9,9,,9,9,9,9
