,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
23772,0.082174515,_A,2013,45,46,AT,3.0,1,9,1,2,11,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2010,99,1,1,9,38,38,0,0,97,1,45.0,1.0,1,9,99,9,9999,99,9,9,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,9,1,2,9,2,999,1,300.0,999,9,0,M,36,,B,9,9,02,9,9,9,9
23776,0.0433469009,_A,2013,8,12,AT,0.0,1,9,2,2,2,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2007,99,5,4,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,L,999,8.0,9,9,C,02,9,9,9,B
23878,0.0813219559,_A,2013,29,30,AT,0.0,1,9,3,2,7,2013,1,1,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,6,5,4,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,9,2,1,3,2,999,3,999.0,300,9,1,L,999,2.0,9,9,M,03,9,9,9,H
23896,0.0304351667,_A,2013,47,48,AT,0.0,1,9,2,2,11,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,10,5,4,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,800,1,0,M,999,2.0,9,9,C,05,9,9,9,B
23926,0.0608232028,_A,2013,32,33,AT,3.0,1,9,3,2,8,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2011,10,5,4,5,1,0,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,500,1,0,L,999,6.0,9,9,G,03,9,9,9,G
23928,0.0456206167,_A,2013,26,30,AT,3.0,1,9,2,2,6,2013,1,1,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,11,5,4,2,2,1,0,1,1,0,1,0,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,900,2,0,M,999,4.0,9,9,C,,9,9,9,B
24000,0.068751906,_A,2013,19,21,AT,0.0,1,9,5,2,5,2013,1,2,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2006,99,5,4,5,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,800,3,0,L,999,8.0,9,9,C,04,9,9,9,B
24015,0.0937346686,_A,2013,33,35,AT,0.0,1,9,3,2,8,2013,1,1,65.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,10,5,4,2,2,1,1,1,1,0,1,1,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,700,2,0,M,999,4.0,9,9,F,,9,9,9,F
24023,0.0460119769,_A,2013,9,13,AT,0.0,1,9,3,2,2,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,2,5,4,2,1,1,1,1,0,1,1,1,0,0,1,1,0,0,9,1,2,9,1,30,2,999.0,900,1,1,H,999,1.0,9,9,I,02,9,9,9,H
24034,0.0946381844,_A,2013,31,32,AT,0.0,1,9,4,2,8,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2013,8,1,2,2,38,15,0,0,13,0,38.0,1.0,1,9,99,9,9999,99,9,9,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,9,9,1,5,2,999,1,500.0,999,9,1,M,0,,B,9,9,05,9,9,9,9
24108,0.0205891165,_A,2013,44,45,AT,0.0,1,9,1,2,10,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2013,2,2,1,9,25,25,0,0,97,1,40.0,1.0,1,9,99,9,9999,99,9,9,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,9,2,2,9,2,999,1,900.0,999,9,0,L,8,,G,9,9,03,9,9,9,9
24183,0.0194549046,_A,2013,17,18,AT,3.0,1,9,5,2,4,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,4,5,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,9,2,999,3,999.0,500,9,0,M,999,1.0,9,9,G,03,9,9,9,G
24260,0.0301859508,_A,2013,11,12,AT,0.0,1,9,1,2,3,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2010,99,1,1,9,38,38,0,0,97,0,38.0,1.0,1,9,99,9,9999,99,9,9,2,3,0,0,1,1,0,1,1,0,0,1,0,0,0,9,9,2,9,2,999,1,300.0,999,9,0,M,36,,B,9,9,02,9,9,9,9
24321,0.1161125706,_A,2013,49,50,AT,0.0,1,9,1,2,12,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,12,5,4,2,3,1,1,1,1,0,1,0,0,1,1,0,0,0,9,1,2,9,1,20,2,999.0,200,3,1,H,999,5.0,9,9,J,01,9,9,9,H
24351,0.0746607746,_A,2013,33,34,AT,0.0,1,9,4,2,8,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,11,5,4,4,2,0,1,1,0,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,200,2,0,M,999,4.0,9,9,N,04,9,9,9,H
24366,0.0678887377,_A,2013,37,40,AT,0.0,1,9,3,2,9,2013,1,2,47.0,NO ANSWER,,NO ANSWER,2,99,5.0,9,000-OWN COUNTRY,2013,3,1,1,9,40,40,0,0,97,0,40.0,1.0,1,9,99,9,9999,99,9,9,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,9,9,2,9,2,999,1,400.0,999,9,0,M,6,,H,9,9,02,9,9,9,9
24381,0.0246277723,_A,2013,48,49,AT,3.0,1,9,4,2,11,2013,1,2,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2010,99,5,4,5,2,0,0,1,1,0,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,500,2,0,M,999,7.0,9,9,G,,9,9,9,G
24413,0.0725072629,_A,2013,23,24,AT,0.0,1,9,2,2,6,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2011,10,5,4,5,1,1,0,0,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,700,1,0,L,999,6.0,9,9,O,,9,9,9,H
24428,0.256756624,_A,2013,25,26,AT,0.0,1,9,2,2,6,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,2,5,4,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,300,1,0,H,999,5.0,9,9,M,01,9,9,9,H
24431,0.091729772,_A,2013,34,35,AT,0.0,1,9,2,2,8,2013,1,2,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,7,5,4,2,1,1,0,1,1,1,1,1,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,300,1,0,M,999,2.0,9,9,F,01,9,9,9,F
24461,0.065436503,_A,2013,2,5,AT,0.0,1,9,1,2,1,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,11,5,4,2,1,1,0,1,1,0,1,1,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,500,1,0,M,999,2.0,9,9,G,03,9,9,9,G
24463,0.0758555328,_A,2013,5,8,AT,0.0,1,9,5,2,1,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2012,5,2,1,9,20,20,0,0,97,1,40.0,1.0,1,9,99,9,9999,99,9,9,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,1,200.0,999,9,0,M,8,,H,9,9,01,9,9,9,9
24490,0.0393814376,_A,2013,18,19,AT,0.0,1,9,2,2,5,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2008,99,1,1,9,40,8,0,0,13,0,40.0,1.0,1,9,99,9,9999,99,9,9,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,9,9,2,9,2,999,1,500.0,999,9,0,L,60,,G,9,9,01,9,9,9,9
24493,0.1024210685,_A,2013,38,42,AT,0.0,1,9,5,2,9,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,9,5,4,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,200,1,0,M,999,1.0,9,9,N,01,9,9,9,H
24496,0.0630023793,_A,2013,7,8,AT,0.0,1,9,3,2,2,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,2,1,4,2,999,3,999.0,999,9,1,M,999,,9,9,9,04,9,9,9,9
24517,0.0678323359,_A,2013,5,7,AT,0.0,1,9,2,2,1,2013,1,1,20.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,1,1,0,1,1,1,1,1,0,0,1,1,0,1,9,1,2,9,2,999,2,999.0,999,1,0,L,999,,9,9,9,05,9,9,9,9
24631,0.0644654741,_A,2013,49,2,AT,0.0,1,9,4,2,12,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2013,9,2,1,9,25,25,0,0,97,1,38.0,1.0,1,9,99,9,9999,99,9,9,2,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9,1,2,9,2,999,1,400.0,999,9,0,M,3,,H,9,9,04,9,9,9,9
24645,0.0232939547,_A,2013,22,24,AT,0.0,1,9,3,2,5,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,2,5,4,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,800,3,0,L,999,5.0,9,9,C,02,9,9,9,B
24660,0.0911900404,_A,2013,9,13,AT,0.0,1,9,4,2,2,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2011,11,5,4,2,3,1,0,0,1,1,1,1,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999,5.0,9,9,F,02,9,9,9,F
24664,0.0184517424,_A,2013,30,31,AT,3.0,1,9,3,2,7,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,1,4,2,999,2,999.0,999,2,1,L,999,,9,9,9,03,9,9,9,9
24708,0.0579351507,_A,2013,38,41,AT,0.0,1,9,2,2,9,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,8,5,4,2,1,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,400,1,0,M,999,2.0,9,9,G,02,9,9,9,G
24734,0.0907587434,_A,2013,31,34,AT,0.0,1,9,1,2,8,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,6,5,4,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,9,1,2,9,1,4,2,999.0,200,3,1,H,999,5.0,9,9,M,01,9,9,9,H
24870,0.0145880224,_A,2013,34,35,AT,0.0,1,9,4,2,8,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,9,1,3,3,2,999,2,999.0,999,1,1,L,999,,9,9,9,03,9,9,9,9
24929,0.0688501866,_A,2013,23,24,AT,0.0,1,9,3,2,6,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2003,99,9,4,2,3,1,0,1,0,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,L,999,8.0,9,9,9,02,9,9,9,9
24946,0.0352771758,_A,2013,20,21,AT,3.0,1,9,2,2,5,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9,1,1,5,1,8,2,999.0,999,1,1,M,999,,9,9,9,03,9,9,9,9
24975,0.0240475762,_A,2013,43,45,AT,3.0,1,9,5,2,10,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2013,2,2,1,9,25,25,0,0,97,1,38.0,1.0,2,5,4,9,9999,99,9,9,2,2,0,0,1,1,0,1,0,0,0,1,1,0,0,9,1,2,9,2,999,1,400.0,999,9,0,M,8,,G,K,9,02,9,9,H,9
24989,0.0328537995,_A,2013,40,42,AT,3.0,1,9,5,2,10,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2011,10,5,4,2,2,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,400,2,0,M,999,7.0,9,9,K,03,9,9,9,H
25018,0.0189059702,_A,2013,7,8,AT,3.0,1,9,2,2,2,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2002,99,9,4,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,9,2,2,9,2,999,3,999.0,999,9,0,L,999,8.0,9,9,9,01,9,9,9,9
25041,0.0818035737,_A,2013,1,4,AT,0.0,1,9,1,2,1,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2004,99,9,4,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,999,1,0,M,999,8.0,9,9,9,05,9,9,9,9
25068,0.0329471949,_A,2013,2,5,AT,0.0,1,9,3,2,1,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,8,5,4,2,1,1,0,1,1,1,1,1,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,500,1,0,M,999,3.0,9,9,G,03,9,9,9,G
25081,0.064913301,_A,2013,49,51,AT,0.0,1,9,4,2,12,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,9,5,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,800,1,0,M,999,3.0,9,9,H,03,9,9,9,H
25097,0.0625273716,_A,2013,31,32,AT,3.0,1,9,5,2,8,2013,1,2,20.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,999,3,0,L,999,,9,9,9,,9,9,9,9
25101,0.0306397439,_A,2013,17,19,AT,0.0,1,9,3,2,4,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,10,5,4,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,9,1,2,9,1,40,2,999.0,300,1,1,L,999,4.0,9,9,F,05,9,9,9,F
25157,0.0203377313,_A,2013,42,43,AT,0.0,1,9,4,2,10,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,9,1,16,2,999.0,999,1,1,L,999,,9,9,9,03,9,9,9,9
25167,0.0518616945,_A,2013,29,33,AT,3.0,1,9,1,2,7,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1,1,3,2,999,2,999.0,999,2,1,L,999,,9,9,9,04,9,9,9,9
25188,0.0232225387,_A,2013,31,33,AT,0.0,1,9,5,2,8,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2004,99,9,4,2,3,1,0,0,1,0,1,0,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,,9,9,9,9
25231,0.0244477748,_A,2013,38,40,AT,0.0,1,9,2,2,9,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,5,5,4,5,3,1,0,1,1,0,0,0,1,0,1,1,0,0,9,1,2,9,2,999,2,999.0,500,3,0,M,999,5.0,9,9,I,04,9,9,9,H
25233,0.0951810766,_A,2013,21,23,AT,0.0,1,9,2,2,5,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,2,5,4,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,500,1,0,H,999,3.0,9,9,N,,9,9,9,H
25240,0.0315543259,_A,2013,44,46,AT,0.0,1,9,1,2,10,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,000-OWN COUNTRY,2012,2,2,1,9,20,16,0,0,12,1,40.0,1.0,1,9,99,9,9999,99,9,9,2,1,0,0,1,1,1,0,0,0,0,1,0,0,1,9,1,2,9,2,999,1,900.0,999,9,0,M,20,,G,9,9,05,9,9,9,9
25258,0.0747917028,_A,2013,3,5,AT,0.0,1,9,2,2,1,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,1996,99,9,4,2,3,1,0,1,0,1,1,1,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,999,3,0,L,999,8.0,9,9,9,04,9,9,9,9
25279,0.0278602213,_A,2013,51,52,AT,0.0,1,9,1,2,12,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2010,99,2,1,9,3,3,0,0,97,1,38.0,1.0,1,9,99,9,9999,99,9,9,2,3,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,1,900.0,999,9,0,M,36,,H,9,9,04,9,9,9,9
25284,0.0845402656,_A,2013,36,37,AT,0.0,1,9,2,2,9,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,8,5,4,1,2,1,0,1,1,1,1,0,1,1,1,1,0,0,9,1,2,9,2,999,2,999.0,500,1,0,M,999,2.0,9,9,I,03,9,9,9,H
25287,0.1331425763,_A,2013,20,21,AT,0.0,1,9,2,2,5,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2011,7,5,4,2,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,200,3,0,H,999,6.0,9,9,M,04,9,9,9,H
25306,0.0382269097,_A,2013,30,31,AT,,1,9,4,2,7,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2011,8,5,4,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,300,1,0,,999,6.0,9,9,D,01,9,9,9,B
25326,0.0795291873,_A,2013,42,44,AT,0.0,1,9,4,2,10,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,000-OWN COUNTRY,2007,99,2,1,9,30,33,3,0,16,1,50.0,1.0,1,9,99,9,9999,99,9,9,5,1,0,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,1,400.0,999,9,0,M,72,,H,9,9,03,9,9,9,9
25335,0.0769773234,_A,2013,39,43,AT,0.0,1,9,5,2,9,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,2,5,4,2,2,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,300,2,0,M,999,4.0,9,9,F,01,9,9,9,F
25418,0.0172592104,_A,2013,14,23,AT,3.0,1,9,3,2,4,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,000-OWN COUNTRY,2013,3,2,1,9,10,10,0,0,97,1,30.0,1.0,1,9,99,9,9999,99,9,9,5,3,1,0,1,1,0,1,1,0,0,1,0,0,0,9,1,2,9,1,100,1,500.0,999,9,1,H,1,,H,9,9,03,9,9,9,9
25430,0.0309975479,_A,2013,19,20,AT,3.0,1,9,4,2,5,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2009,99,1,1,9,70,70,0,30,97,0,20.0,1.0,1,9,99,9,9999,99,9,9,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,2,9,2,999,1,200.0,999,9,0,H,48,,B,9,9,03,9,9,9,9
25496,0.0659963063,_A,2013,48,49,AT,3.0,1,9,3,2,11,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,0,9999,99,9,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,9,2,1,5,2,999,3,999.0,999,9,1,H,999,,9,9,9,04,9,9,9,9
25550,0.0828658559,_A,2013,42,48,AT,0.0,1,9,1,2,10,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2013,9,2,1,9,10,10,0,0,97,1,40.0,1.0,1,9,99,9,9999,99,9,9,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,1,300.0,999,9,0,H,1,,H,9,9,03,9,9,9,9
25557,0.0237110221,_A,2013,34,35,AT,3.0,1,9,3,2,8,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2013,5,5,4,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,1,8,2,999.0,300,1,1,M,999,3.0,9,9,G,,9,9,9,G
25657,0.0274379571,_A,2013,32,33,AT,0.0,1,9,3,2,8,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99.0,9.0,9,9,99,1,2012,3,5,4,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,500,1,0,L,999,5.0,9,9,G,02,9,9,9,G
