,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
4966,0.0164923301,_A,2013,23,27,MT,0.0,1,9,2,2,6,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2013.0,3.0,5,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,1,2.0,9.0,1,20.0,2,999.0,900.0,1,1.0,L,999.0,3.0,9,9,I,02,9,9,9,H
4974,0.014270654,_A,2013,11,14,MT,0.0,1,9,3,2,3,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,3,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,,99.0,9,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,2,0.0,,999.0,,9,9,9,04,9,9,9,9
4983,0.0198855701,_A,2013,3,5,MT,0.0,1,9,1,2,1,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2013.0,1.0,1,1,9.0,40,40,0,0,97.0,1,50.0,1,1,9,99,9,9999.0,99.0,9,9,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,1,12.0,1,300.0,999.0,9,1.0,M,0.0,,B,9,9,05,9,9,9,9
5034,0.0112954055,_A,2013,31,36,MT,0.0,1,9,3,2,8,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2010.0,99.0,1,1,9.0,40,40,0,0,97.0,1,70.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,0,0,1,1,0,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,1,400.0,999.0,9,0.0,M,36.0,,H,9,9,04,9,9,9,9
5039,0.0152848783,_A,2013,6,10,MT,0.0,1,9,3,2,2,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2012.0,7.0,1,1,9.0,40,40,0,0,97.0,0,40.0,1,1,9,99,9,9999.0,99.0,9,9,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9,9,2.0,9.0,2,999.0,1,200.0,999.0,9,0.0,H,7.0,,H,9,9,04,9,9,9,9
5063,0.0155521659,_A,2013,17,18,MT,0.0,1,9,1,2,4,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,0,9999.0,99.0,9,4,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,,9,9,9,04,9,9,9,9
5083,0.0181716465,_A,2013,3,5,MT,0.0,1,9,3,2,1,2013,1,2,,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,2.0,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,300.0,1,0.0,M,999.0,4.0,9,9,H,,9,9,9,H
5093,0.0145075988,_A,2013,35,36,MT,0.0,1,9,1,2,8,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2003.0,99.0,9,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9,1,2.0,9.0,1,24.0,2,999.0,999.0,1,1.0,,999.0,8.0,9,9,9,,9,9,9,9
5121,0.0183315914,_A,2013,9,10,MT,0.0,1,9,3,2,2,2013,1,2,,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,11.0,5,4,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,400.0,1,0.0,L,999.0,5.0,9,9,M,02,9,9,9,H
5151,0.0146683069,_A,2013,47,49,MT,0.0,1,9,4,2,11,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2010.0,99.0,5,4,3,3,1,0,1,1,1,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,3,0.0,L,999.0,7.0,9,9,G,,9,9,9,G
5195,0.0160687138,_A,2013,51,1,MT,0.0,1,9,2,2,12,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2009.0,99.0,0,4,3,3,1,0,1,1,1,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,800.0,3,0.0,L,999.0,8.0,9,9,F,,9,9,9,F
5197,0.0156086449,_A,2013,15,18,MT,0.0,1,9,4,2,4,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,4.0,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,700.0,3,0.0,L,999.0,7.0,9,9,F,03,9,9,9,F
5239,0.0144229123,_A,2013,30,31,MT,0.0,1,9,2,2,7,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,3,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,,99.0,9,4,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,1,0.0,,999.0,,9,9,9,,9,9,9,9
5253,0.0164395489,_A,2013,40,44,MT,,1,9,1,2,10,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,1.0,0,4,2,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,700.0,3,0.0,L,999.0,7.0,9,9,C,,9,9,9,B
5265,0.0121114403,_A,2013,9,10,MT,0.0,1,9,3,2,2,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,3,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,,99.0,9,4,3,3,1,1,1,1,1,1,1,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,,9,9,9,04,9,9,9,9
5266,0.0165916559,_A,2013,42,44,MT,0.0,1,9,4,2,10,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,8.0,5,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,500.0,1,0.0,L,999.0,5.0,9,9,C,,9,9,9,B
5309,0.0164631169,_A,2013,28,31,MT,0.0,1,9,4,2,7,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,NO ANSWER,2011.0,6.0,2,1,9.0,30,30,0,0,97.0,1,40.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,0,0,1,1,1,1,1,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,1,500.0,999.0,9,0.0,M,25.0,,H,9,9,03,9,9,9,9
5409,0.0180655016,_A,2013,32,36,MT,0.0,1,9,3,2,8,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2002.0,99.0,9,4,3,3,1,1,1,1,0,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,8.0,9,9,9,,9,9,9,9
5449,0.0192828264,_A,2013,51,1,MT,0.0,1,9,2,2,12,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,5.0,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,2,0.0,L,999.0,6.0,9,9,N,,9,9,9,H
5490,0.0135822595,_A,2013,7,10,MT,0.0,1,9,2,2,2,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,6.0,5,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,1,0.0,L,999.0,4.0,9,9,G,,9,9,9,G
5526,0.0172828412,_A,2013,40,44,MT,0.0,1,9,3,2,10,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,,99.0,9,4,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,,9,9,9,04,9,9,9,9
5530,0.0220712514,_A,2013,5,10,MT,0.0,1,9,2,2,1,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2012.0,6.0,1,1,9.0,40,40,0,0,97.0,1,50.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,2,2.0,9.0,1,24.0,1,700.0,999.0,9,1.0,L,7.0,,F,9,9,05,9,9,9,9
5534,0.0210183819,_A,2013,24,27,MT,,1,9,1,2,6,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2010.0,99.0,5,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,3,0.0,,999.0,7.0,9,9,I,,9,9,9,H
5545,0.0175499343,_A,2013,20,23,MT,0.0,1,9,1,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,10.0,5,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,900.0,3,0.0,L,999.0,6.0,9,9,I,03,9,9,9,H
5567,0.0212613493,_A,2013,41,44,MT,0.0,1,9,4,2,10,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2003.0,99.0,1,1,9.0,42,25,0,0,11.0,1,58.0,1,1,9,99,9,9999.0,99.0,9,9,5,3,0,0,1,1,0,1,0,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,1,500.0,999.0,9,0.0,M,120.0,,H,9,9,04,9,9,9,9
5575,0.0134456746,_A,2013,35,36,MT,0.0,1,9,2,2,8,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,3,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,,0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,500.0,2,0.0,,999.0,6.0,9,9,N,,9,9,9,H
5610,0.0131330243,_A,2013,27,31,MT,0.0,1,9,3,2,7,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2012.0,7.0,1,1,9.0,40,40,0,0,97.0,0,40.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,9,2.0,9.0,2,999.0,1,700.0,999.0,9,0.0,L,12.0,,B,9,9,04,9,9,9,9
5665,0.0182927303,_A,2013,7,10,MT,0.0,1,9,1,2,2,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,NO ANSWER,2009.0,99.0,1,2,3.0,40,32,0,0,11.0,1,60.0,1,1,9,99,9,9999.0,99.0,9,9,5,3,1,0,1,0,1,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,1,500.0,999.0,9,0.0,M,48.0,,H,9,9,02,9,9,9,9
5677,0.0124018681,_A,2013,40,44,MT,0.0,1,9,3,2,10,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2013.0,10.0,5,4,3,1,0,0,1,1,1,1,1,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,900.0,1,0.0,L,999.0,1.0,9,9,C,03,9,9,9,B
5700,0.0224779127,_A,2013,20,23,MT,0.0,1,9,3,2,5,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2007.0,99.0,1,1,9.0,40,40,0,0,97.0,0,40.0,1,1,9,99,9,9999.0,99.0,9,9,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,9,9,2.0,9.0,2,999.0,1,500.0,999.0,9,0.0,L,72.0,,H,9,9,04,9,9,9,9
5706,0.0200475249,_A,2013,28,31,MT,0.0,1,9,3,2,7,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,,5,4,1,3,1,0,1,0,0,0,0,1,1,0,0,0,1,9,2,2.0,9.0,1,,3,,300.0,9,1.0,,999.0,6.0,9,9,C,,9,9,9,B
5711,0.0160773251,_A,2013,10,14,MT,0.0,1,9,1,2,3,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2012.0,9.0,2,1,9.0,30,30,0,0,97.0,0,30.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,1,0,1,0,1,1,0,0,0,0,0,0,1,9,9,2.0,9.0,2,999.0,1,900.0,999.0,9,0.0,L,6.0,,H,9,9,6+,9,9,9,9
5743,0.0314823036,_A,2013,12,14,MT,0.0,1,9,4,2,3,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,9.0,5,4,3,1,1,0,1,1,1,1,1,0,0,0,0,0,1,9,1,1.0,5.0,2,999.0,2,999.0,500.0,1,1.0,,999.0,6.0,9,9,O,04,9,9,9,H
5744,0.0207682987,_A,2013,17,18,MT,0.0,1,9,2,2,4,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2011.0,10.0,2,1,9.0,30,30,0,0,97.0,1,40.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,1,0,1,1,0,1,1,1,0,0,0,0,1,9,1,2.0,9.0,2,999.0,1,800.0,999.0,9,0.0,L,18.0,,B,9,9,04,9,9,9,9
5771,0.0153547298,_A,2013,23,27,MT,0.0,1,9,2,2,6,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2012.0,9.0,2,1,9.0,30,22,0,0,12.0,0,30.0,1,1,9,99,9,9999.0,99.0,9,9,2,3,1,0,1,0,1,1,0,0,0,0,0,0,1,9,9,2.0,9.0,2,999.0,1,900.0,999.0,9,0.0,L,9.0,,H,9,9,6+,9,9,9,9
5772,0.0220092336,_A,2013,2,5,MT,0.0,1,9,2,2,1,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2006.0,99.0,5,4,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,700.0,3,0.0,L,999.0,8.0,9,9,C,,9,9,9,B
5802,0.0166577395,_A,2013,45,49,MT,0.0,1,9,1,2,11,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,,99.0,9,4,3,3,0,0,1,1,0,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,,9,9,9,03,9,9,9,9
5823,0.0154710595,_A,2013,48,49,MT,0.0,1,9,1,2,11,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,,9,NO ANSWER,,99.0,1,9,9.0,35,35,99,99,97.0,0,35.0,1,1,9,99,9,9999.0,99.0,9,9,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,9,9,2.0,9.0,2,999.0,1,,999.0,9,0.0,H,,,H,9,9,03,9,9,9,9
5849,0.020543449,_A,2013,20,23,MT,0.0,1,9,3,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2003.0,99.0,9,4,2,3,0,1,1,1,0,0,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,,999.0,8.0,9,9,9,,9,9,9,9
5874,0.014869237,_A,2013,40,44,MT,0.0,1,9,3,2,10,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2013.0,9.0,5,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,1,0.0,L,999.0,2.0,9,9,G,03,9,9,9,G
5960,0.0118626863,_A,2013,46,49,MT,0.0,1,9,1,2,11,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,1994.0,99.0,9,4,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,1,0.0,L,999.0,8.0,9,9,9,04,9,9,9,9
5995,0.0161711026,_A,2013,25,27,MT,0.0,1,9,1,2,6,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,NO ANSWER,2000.0,99.0,1,1,9.0,40,40,0,0,97.0,1,60.0,1,1,9,99,9,9999.0,99.0,9,9,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,2,2.0,9.0,2,999.0,1,700.0,999.0,9,0.0,M,156.0,,G,9,9,04,9,9,9,9
5996,0.0144971035,_A,2013,18,23,MT,0.0,1,9,4,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,NO ANSWER,2012.0,10.0,1,1,9.0,40,32,0,0,12.0,0,40.0,1,1,9,99,9,9999.0,99.0,9,9,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,2.0,9.0,2,999.0,1,400.0,999.0,9,0.0,L,7.0,,H,9,9,04,9,9,9,9
5997,0.016975712,_A,2013,11,14,MT,0.0,1,9,1,2,3,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2010.0,99.0,5,4,5,3,1,0,0,1,1,1,1,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,800.0,3,0.0,M,999.0,7.0,9,9,C,,9,9,9,B
6031,0.018848714,_A,2013,18,23,MT,0.0,1,9,1,2,5,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2013.0,4.0,5,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,500.0,1,0.0,L,999.0,2.0,9,9,G,03,9,9,9,G
6038,0.0151343057,_A,2013,13,14,MT,0.0,1,9,2,2,3,2013,1,2,47.0,NO ANSWER,,NO ANSWER,2,99,5.0,9,NO ANSWER,2010.0,99.0,2,1,9.0,20,20,0,0,97.0,1,40.0,1,1,9,99,9,9999.0,99.0,9,9,3,1,0,0,1,1,1,1,0,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,1,400.0,999.0,9,0.0,M,36.0,,H,9,9,02,9,9,9,9
6039,0.0193281205,_A,2013,37,40,MT,0.0,1,9,4,2,9,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,0,9999.0,99.0,9,4,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1.0,5.0,2,999.0,2,999.0,999.0,1,1.0,,999.0,,9,9,9,04,9,9,9,9
6044,0.0150646071,_A,2013,25,27,MT,0.0,1,9,1,2,6,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2013.0,1.0,5,4,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,1,0.0,M,999.0,3.0,9,9,G,03,9,9,9,G
6075,0.0239937812,_A,2013,41,44,MT,0.0,1,9,4,2,10,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2012.0,6.0,5,4,1,3,1,0,1,0,0,0,0,1,1,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,300.0,3,0.0,,999.0,5.0,9,9,C,,9,9,9,B
6089,0.0140885662,_A,2013,27,31,MT,0.0,1,9,1,2,7,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,0,9999.0,99.0,9,4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,1,0.0,L,999.0,,9,9,9,03,9,9,9,9
6092,0.0137098023,_A,2013,1,5,MT,0.0,1,9,3,2,1,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,1997.0,99.0,9,4,2,3,1,0,1,1,0,1,0,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,8.0,9,9,9,03,9,9,9,9
6116,0.0246480235,_A,2013,22,23,MT,0.0,1,9,1,2,5,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2007.0,99.0,5,4,5,3,1,1,1,1,0,1,1,0,0,0,0,0,1,9,1,2.0,9.0,2,999.0,2,999.0,400.0,3,0.0,L,999.0,8.0,9,9,M,,9,9,9,H
6217,0.0191210452,_A,2013,24,27,MT,,1,9,4,2,6,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,NO ANSWER,2010.0,99.0,1,1,9.0,40,40,0,0,97.0,0,40.0,1,1,9,99,9,9999.0,99.0,9,9,3,3,0,1,1,1,0,1,1,0,0,0,0,0,0,9,9,2.0,9.0,2,999.0,1,,999.0,9,0.0,L,36.0,,,9,9,03,9,9,9,9
6219,0.026424108,_A,2013,41,44,MT,0.0,1,9,2,2,10,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2005.0,99.0,9,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,999.0,3,0.0,L,999.0,8.0,9,9,9,01,9,9,9,9
6221,0.0217100049,_A,2013,50,1,MT,0.0,1,9,2,2,12,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,12.0,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,500.0,3,0.0,L,999.0,7.0,9,9,H,,9,9,9,H
6244,0.0142247828,_A,2013,22,23,MT,0.0,1,9,1,2,5,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9.0,99,99,99,99,99.0,9,99.0,9,9,9,99,1,2011.0,1.0,0,4,3,3,1,0,1,1,0,1,1,0,0,0,0,0,0,9,1,2.0,9.0,2,999.0,2,999.0,700.0,3,0.0,L,999.0,7.0,9,9,F,,9,9,9,F
