,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
8374,0.0406683822,_A,2013,46,47,LV,3.0,1,9,3,2,11,2013,1,1,47,NO ANSWER,,NO ANSWER,1.0,99,5.0,9,000-OWN COUNTRY,2012,10,1.0,1.0,9.0,40.0,40.0,0.0,0.0,97,1.0,50.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,1,300.0,999.0,9.0,0.0,M,13,,,9,9,,9,9,9,9
8404,0.0302799731,_A,2013,26,27,LV,0.0,1,9,2,2,6,2013,1,2,32,NO ANSWER,,NO ANSWER,1.0,4,5.0,9,000-OWN COUNTRY,2013,5,1.0,2.0,2.0,44.0,0.0,0.0,0.0,99,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,2.0,9,2.0,999.0,1,900.0,999.0,9.0,0.0,M,1,,G,9,9,03,9,9,9,9
8411,0.0244460207,_A,2013,38,39,LV,0.0,1,9,2,2,9,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5,4,2.0,2.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,1.0,0.0,M,999,3.0,9,9,G,03,9,9,9,G
8424,0.0572439133,_A,2013,46,48,LV,0.0,1,9,3,2,11,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,11.0,5,4,2.0,3.0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,3.0,0.0,M,999,7.0,9,9,N,01,9,9,9,H
8450,0.0438388225,_A,2013,46,47,LV,0.0,1,9,4,2,11,2013,1,2,65,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,0,4,6.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,100.0,3.0,0.0,,999,8.0,9,9,G,01,9,9,9,G
8452,0.0587561098,_A,2013,47,48,LV,3.0,1,9,3,2,11,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,2.0,5,4,2.0,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,700.0,2.0,0.0,M,999,4.0,9,9,G,02,9,9,9,G
8453,0.064326734,_A,2013,21,22,LV,0.0,1,9,3,2,5,2013,1,1,47,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2004.0,99.0,9,4,2.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,L,999,8.0,9,9,9,02,9,9,9,9
8461,0.1774476996,_A,2013,11,13,LV,0.0,1,9,2,2,3,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,1.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,1.0,5,2.0,999.0,2,999.0,999.0,1.0,1.0,M,999,,9,9,9,03,9,9,9,9
8474,0.0228822124,_A,2013,44,48,LV,0.0,1,9,4,2,10,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,1,9.0,2,2.0,9,2.0,999.0,3,999.0,700.0,9.0,0.0,L,999,8.0,9,9,F,02,9,9,9,F
8492,0.0459341364,_A,2013,41,42,LV,0.0,1,9,3,2,10,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,2.0,0.0,L,999,,9,9,9,03,9,9,9,9
8493,0.0540757517,_A,2013,5,6,LV,0.0,1,9,1,2,1,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2006.0,99.0,5,4,6.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,3.0,0.0,L,999,8.0,9,9,A,04,9,9,9,A
8511,0.055308069,_A,2013,44,46,LV,0.0,1,9,4,2,10,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,0,4,,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,2,2.0,9,2.0,999.0,3,999.0,700.0,9.0,0.0,M,999,5.0,9,9,G,,9,9,9,G
8541,0.0361196105,_A,2013,35,37,LV,3.0,1,9,1,2,8,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,5.0,5,4,2.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,1.0,0.0,M,999,3.0,9,9,F,03,9,9,9,F
8553,0.0205167014,_A,2013,2,3,LV,3.0,1,9,1,2,1,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5,4,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,1.0,0.0,L,999,3.0,9,9,N,,9,9,9,H
8569,0.0779724608,_A,2013,31,32,LV,3.0,1,9,3,2,8,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,11.0,5,4,2.0,3.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,400.0,3.0,0.0,M,999,6.0,9,9,H,03,9,9,9,H
8580,0.0329946838,_A,2013,37,38,LV,,1,9,4,2,9,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2004.0,99.0,9,4,6.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,H,999,8.0,9,9,9,02,9,9,9,9
8599,0.0637938409,_A,2013,9,11,LV,3.0,1,9,3,2,2,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,3.0,2.0,1,0,1,0,0,0,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,2.0,0.0,M,999,,9,9,9,03,9,9,9,9
8613,0.0717231438,_A,2013,20,21,LV,0.0,1,9,4,2,5,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5,4,3.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,1.0,0.0,H,999,2.0,9,9,C,02,9,9,9,B
8620,0.2070147057,_A,2013,27,30,LV,0.0,1,9,2,2,7,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,6.0,5,4,2.0,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,9.0,1,2.0,9,1.0,8.0,2,999.0,300.0,1.0,1.0,H,999,2.0,9,9,K,04,9,9,9,H
8626,0.0285526256,_A,2013,40,42,LV,0.0,1,9,1,2,10,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,2.0,5,4,1.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,800.0,1.0,0.0,M,999,4.0,9,9,H,,9,9,9,H
8630,0.0745176084,_A,2013,34,35,LV,,1,9,3,2,8,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,6.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,1.0,0.0,,999,,9,9,9,04,9,9,9,9
8640,0.0282091388,_A,2013,28,29,LV,3.0,1,9,1,2,7,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,3.0,0.0,M,999,8.0,9,9,G,03,9,9,9,G
8658,0.0374743065,_A,2013,19,20,LV,0.0,1,9,4,2,5,2013,1,2,47,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,6.0,5,4,2.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,400.0,2.0,0.0,M,999,4.0,9,9,H,02,9,9,9,H
8663,0.0904775801,_A,2013,6,9,LV,0.0,1,9,4,2,2,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2000.0,99.0,9,4,6.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,8.0,9,9,9,03,9,9,9,9
8674,0.0777054373,_A,2013,10,11,LV,3.0,1,9,1,2,3,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,1.0,5,4,2.0,1.0,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,600.0,1.0,0.0,M,999,2.0,9,9,C,03,9,9,9,B
8695,0.0365965412,_A,2013,2,4,LV,,1,9,4,2,1,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5,4,3.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,100.0,1.0,0.0,,999,3.0,9,9,F,02,9,9,9,F
8696,0.082420399,_A,2013,9,11,LV,0.0,1,9,3,2,2,2013,1,1,20,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,6.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,2.0,0.0,M,999,,9,9,9,,9,9,9,9
8704,0.0796643005,_A,2013,27,28,LV,0.0,1,9,1,2,7,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,6.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,,9,9,9,01,9,9,9,9
8716,0.0777221197,_A,2013,47,48,LV,0.0,1,9,4,2,11,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,1.0,0.0,M,999,,9,9,9,,9,9,9,9
8727,0.0336535584,_A,2013,39,40,LV,3.0,1,9,4,2,9,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,5,4,2.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,300.0,1.0,0.0,L,999,5.0,9,9,G,6+,9,9,9,G
8740,0.1312158708,_A,2013,44,46,LV,0.0,1,9,3,2,10,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5,4,6.0,2.0,1,0,0,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,700.0,2.0,0.0,M,999,5.0,9,9,C,02,9,9,9,B
8758,0.0384663991,_A,2013,4,5,LV,0.0,1,9,1,2,1,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2012,10,1.0,2.0,3.0,0.0,48.0,0.0,0.0,98,0.0,48.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,1.0,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,9,2.0,9,2.0,999.0,1,800.0,999.0,9.0,0.0,M,3,,H,9,9,03,9,9,9,9
8781,0.0280241887,_A,2013,40,41,LV,3.0,1,9,4,2,10,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,1993.0,99.0,9,4,6.0,3.0,1,0,0,1,0,1,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,8.0,9,9,9,02,9,9,9,9
8787,0.0493208165,_A,2013,32,35,LV,0.0,1,9,2,2,8,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,6.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,1.0,0.0,M,999,,9,9,9,03,9,9,9,9
8789,0.0317057682,_A,2013,42,44,LV,,1,9,1,2,10,2013,1,1,65,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,3.0,0.0,L,999,8.0,9,9,L,02,9,9,9,H
8795,0.065709568,_A,2013,39,40,LV,3.0,1,9,4,2,9,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5,4,3.0,1.0,1,0,1,1,0,0,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,1.0,0.0,L,999,3.0,9,9,N,,9,9,9,H
8800,0.0487551168,_A,2013,37,38,LV,0.0,1,9,4,2,9,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,5,4,3.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,1.0,0.0,M,999,2.0,9,9,S,02,9,9,9,H
8818,0.0520365054,_A,2013,39,40,LV,3.0,1,9,1,2,9,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,2.0,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,2.0,9,1.0,40.0,2,999.0,700.0,2.0,1.0,M,999,8.0,9,9,C,04,9,9,9,B
8825,0.0450067062,_A,2013,26,28,LV,3.0,1,9,3,2,6,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5,4,3.0,1.0,1,0,1,1,0,0,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,1.0,0.0,L,999,2.0,9,9,N,,9,9,9,H
8838,0.0391741969,_A,2013,42,43,LV,3.0,1,9,4,2,10,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,3.0,5,4,2.0,3.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,3.0,0.0,L,999,7.0,9,9,N,05,9,9,9,H
8870,0.1982876284,_A,2013,42,43,LV,0.0,1,9,3,2,10,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2013,4,1.0,1.0,9.0,40.0,40.0,0.0,0.0,97,1.0,60.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,1,500.0,999.0,9.0,0.0,H,6,,G,9,9,02,9,9,9,9
8872,0.0383068441,_A,2013,47,51,LV,3.0,1,9,1,2,11,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,5.0,5,4,6.0,2.0,1,0,1,1,0,0,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,2.0,0.0,L,999,6.0,9,9,C,,9,9,9,B
8876,0.0244335232,_A,2013,32,36,LV,3.0,1,9,1,2,8,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,800.0,3.0,0.0,M,999,8.0,9,9,C,02,9,9,9,B
8891,0.0582482398,_A,2013,41,42,LV,3.0,1,9,3,2,10,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,3.0,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,,9,9,9,05,9,9,9,9
8973,0.12512097,_A,2013,20,21,LV,0.0,1,9,4,2,5,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2011.0,10.0,5,4,2.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,200.0,3.0,0.0,,999,6.0,9,9,J,02,9,9,9,H
8993,0.0615568652,_A,2013,42,43,LV,0.0,1,9,3,2,10,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2013,4,2.0,9.0,9.0,20.0,20.0,99.0,99.0,97,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,3.0,2.0,1,0,1,1,0,0,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,1,900.0,999.0,9.0,0.0,M,6,,A,9,9,03,9,9,9,9
9031,0.0430165426,_A,2013,40,41,LV,3.0,1,9,4,2,10,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2008.0,99.0,5,4,6.0,3.0,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,3.0,0.0,M,999,8.0,9,9,Q,,9,9,9,H
9037,0.0631253015,_A,2013,4,5,LV,0.0,1,9,3,2,1,2013,1,1,47,NO ANSWER,,NO ANSWER,2.0,99,5.0,9,000-OWN COUNTRY,2002,99,1.0,1.0,9.0,40.0,40.0,0.0,0.0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,9,2.0,9,2.0,999.0,1,,999.0,9.0,0.0,M,132,,G,9,9,03,9,9,9,9
9055,0.0263267356,_A,2013,17,20,LV,0.0,1,9,2,2,4,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,5,4,2.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,800.0,1.0,0.0,M,999,1.0,9,9,O,03,9,9,9,H
9077,0.0614322663,_A,2013,12,13,LV,0.0,1,9,3,2,3,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,,9,9,9,02,9,9,9,9
9093,0.0421454057,_A,2013,52,2,LV,3.0,1,9,3,2,12,2013,1,1,47,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,2.0,5,4,3.0,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,800.0,2.0,0.0,M,999,4.0,9,9,F,02,9,9,9,F
