,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
4928,0.0350282602,_A,2013,2,3,EE,0.0,1,9,3,2,1,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,3.0,0,M,999.0,,9,9,9,03,9,9,9,9
4932,0.0203479402,_A,2013,31,33,EE,3.0,1,9,2,2,8,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2011,10,5,4,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,3.0,0,H,999.0,6.0,9,9,F,03,9,9,9,F
4956,0.1410450777,_A,2013,19,21,EE,0.0,1,9,1,2,5,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2008,99,5,4,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,1,16.0,2.0,999.0,900.0,3.0,1,M,999.0,8.0,9,9,L,03,9,9,9,H
4966,0.0445765639,_A,2013,7,8,EE,0.0,1,9,3,2,2,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,3.0,0,M,999.0,,9,9,9,04,9,9,9,9
4967,0.0422770218,_A,2013,35,37,EE,3.0,1,9,1,2,8,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2009.0,99,2,1,9.0,4,4.0,0.0,0.0,97,1.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9.0,1,1,5.0,2,999.0,1.0,,999.0,9.0,1,H,48.0,,,9,9,04,9,9,9,9
4985,0.0405235228,_A,2013,38,40,EE,0.0,1,9,2,2,9,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,3,5,4,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,3.0,0,M,999.0,6.0,9,9,F,04,9,9,9,F
5007,0.1338630847,_A,2013,18,20,EE,3.0,1,9,4,2,5,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2010.0,99,2,2,8.0,20,20.0,0.0,0.0,97,1.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,1.0,900.0,999.0,9.0,0,H,36.0,,,9,9,,9,9,9,9
5012,0.029834008,_A,2013,13,14,EE,3.0,1,9,3,2,3,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2008,99,5,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,3.0,0,M,999.0,8.0,9,9,F,04,9,9,9,F
5042,0.0397898612,_A,2013,25,26,EE,3.0,1,9,4,2,6,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,1.0,0,M,999.0,,9,9,9,03,9,9,9,9
5046,0.0474703076,_A,2013,36,38,EE,0.0,1,9,2,2,9,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,8,5,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,500.0,1.0,0,M,999.0,2.0,9,9,G,04,9,9,9,G
5064,0.0622988035,_A,2013,12,13,EE,3.0,1,9,4,2,3,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,1.0,0,M,999.0,,9,9,9,04,9,9,9,9
5096,0.0372054413,_A,2013,5,6,EE,3.0,1,9,1,2,1,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,12,5,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,400.0,1.0,0,L,999.0,2.0,9,9,P,,9,9,9,H
5110,0.0493968293,_A,2013,29,30,EE,0.0,1,9,4,2,7,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,5,5,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,500.0,1.0,0,H,999.0,2.0,9,9,G,,9,9,9,G
5115,0.0330261196,_A,2013,29,30,EE,0.0,1,9,1,2,7,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2011,10,5,4,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,3.0,0,M,999.0,6.0,9,9,F,,9,9,9,F
5142,0.066219838,_A,2013,11,13,EE,0.0,1,9,2,2,3,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2012.0,2,1,1,9.0,40,40.0,0.0,0.0,97,0.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999.0,1.0,500.0,999.0,9.0,0,M,13.0,,G,9,9,03,9,9,9,9
5150,0.0251501858,_A,2013,6,7,EE,0.0,1,9,4,2,2,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2012.0,10,2,2,3.0,20,40.0,0.0,0.0,1,1.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,1.0,800.0,999.0,9.0,0,L,4.0,,H,9,9,02,9,9,9,9
5180,0.0420444822,_A,2013,6,8,EE,0.0,1,9,4,2,2,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2011,6,5,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,3.0,0,,999.0,6.0,,9,F,02,9,9,9,F
5213,0.0201651634,_A,2013,3,5,EE,3.0,1,9,1,2,1,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,9,5,4,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,1,80.0,2.0,999.0,400.0,1.0,1,M,999.0,3.0,9,9,H,,9,9,9,H
5221,0.0192903112,_A,2013,4,5,EE,3.0,1,9,3,2,1,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2009.0,99,1,1,9.0,40,40.0,0.0,0.0,97,0.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999.0,1.0,500.0,999.0,9.0,0,M,48.0,,H,9,9,04,9,9,9,9
5229,0.0755073039,_A,2013,20,21,EE,3.0,1,9,2,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,11,5,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,900.0,1.0,0,,999.0,4.0,9,9,G,02,9,9,9,G
5307,0.0756035548,_A,2013,31,33,EE,0.0,1,9,4,2,8,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,7,5,4,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,500.0,1.0,0,M,999.0,2.0,9,9,G,01,9,9,9,G
5327,0.0250826518,_A,2013,35,36,EE,3.0,1,9,2,2,8,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2010,99,5,4,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,1,20.0,2.0,999.0,600.0,3.0,1,H,999.0,7.0,9,9,N,03,9,9,9,H
5331,0.097134073,_A,2013,34,36,EE,0.0,1,9,4,2,8,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,3,5,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,200.0,1.0,0,M,999.0,3.0,9,9,J,02,9,9,9,H
5343,0.0542985068,_A,2013,3,4,EE,0.0,1,9,2,2,1,2013,1,1,65.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,11,5,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,1.0,0,,999.0,2.0,9,9,F,02,9,9,9,F
5372,0.0247349163,_A,2013,38,40,EE,,1,9,1,2,9,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2005,99,9,4,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,3.0,0,M,999.0,8.0,9,9,9,02,9,9,9,9
5383,0.0318406661,_A,2013,28,29,EE,3.0,1,9,2,2,7,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,1,5.0,2,999.0,2.0,999.0,999.0,1.0,1,M,999.0,,9,9,9,,9,9,9,9
5394,0.035862384,_A,2013,20,22,EE,0.0,1,9,1,2,5,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2010,99,5,4,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,2,2,9.0,1,42.0,3.0,999.0,500.0,9.0,1,M,999.0,7.0,9,9,Q,6+,9,9,9,H
5395,0.062373157,_A,2013,30,32,EE,,1,9,3,2,7,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,6,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,900.0,1.0,0,H,999.0,2.0,9,9,C,01,9,9,9,B
5397,0.0322747244,_A,2013,38,40,EE,3.0,1,9,4,2,9,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2003,99,9,4,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,3.0,0,M,999.0,8.0,9,9,9,02,9,9,9,9
5553,0.0688094253,_A,2013,8,9,EE,0.0,1,9,2,2,2,2013,1,2,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,1,3.0,2,999.0,2.0,999.0,999.0,3.0,1,M,999.0,,9,9,9,04,9,9,9,9
5566,0.0516670909,_A,2013,12,13,EE,0.0,1,9,4,2,3,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2009,99,5,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,500.0,3.0,0,M,999.0,8.0,9,9,N,03,9,9,9,H
5667,0.075395384,_A,2013,26,27,EE,0.0,1,9,4,2,6,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2008,99,5,4,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,300.0,3.0,0,H,999.0,8.0,9,9,P,03,9,9,9,H
5676,0.042940158,_A,2013,23,25,EE,0.0,1,9,2,2,6,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2011,6,5,4,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,500.0,3.0,0,M,999.0,7.0,9,9,G,03,9,9,9,G
5700,0.0711328627,_A,2013,25,26,EE,0.0,1,9,3,2,6,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2001.0,99,1,1,9.0,40,40.0,0.0,0.0,97,0.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999.0,1.0,100.0,999.0,9.0,0,H,144.0,,G,9,9,04,9,9,9,9
5723,0.0535927151,_A,2013,6,7,EE,0.0,1,9,4,2,2,2013,1,2,,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,1,5,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,200.0,3.0,0,M,999.0,5.0,9,9,O,02,9,9,9,H
5727,0.0251939717,_A,2013,36,38,EE,3.0,1,9,1,2,9,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2011.0,7,1,1,9.0,40,64.0,0.0,0.0,1,0.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999.0,1.0,500.0,999.0,9.0,0,H,26.0,,,9,9,04,9,9,9,9
5733,0.0964178505,_A,2013,35,37,EE,0.0,1,9,1,2,8,2013,1,2,20.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,000-OWN COUNTRY,2012.0,8,1,1,9.0,40,40.0,0.0,0.0,97,0.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999.0,1.0,,999.0,9.0,0,H,12.0,,,9,9,02,9,9,9,9
5737,0.0191864151,_A,2013,26,28,EE,3.0,1,9,2,2,6,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,0.0,9999,99,9,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,3.0,0,L,999.0,,9,9,9,,9,9,9,9
5750,0.0604260685,_A,2013,21,22,EE,,1,9,2,2,5,2013,1,1,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,3,5,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,1.0,0,L,999.0,2.0,9,9,C,03,9,9,9,B
5765,0.0263044019,_A,2013,8,10,EE,3.0,1,9,1,2,2,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2008,99,5,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,800.0,3.0,0,M,999.0,8.0,9,9,C,02,9,9,9,B
5766,0.0703578335,_A,2013,11,12,EE,0.0,1,9,1,2,3,2013,1,1,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,8,5,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,2.0,0,M,999.0,4.0,9,9,F,04,9,9,9,F
5769,0.1015978796,_A,2013,5,7,EE,,1,9,4,2,1,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2009,99,5,4,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,3.0,0,L,999.0,8.0,9,9,A,,9,9,9,A
5772,0.1026437287,_A,2013,8,9,EE,0.0,1,9,2,2,2,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2006,99,5,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,300.0,1.0,0,M,999.0,8.0,9,9,O,01,9,9,9,H
5788,0.0623988508,_A,2013,15,16,EE,3.0,1,9,3,2,4,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,2,5,4,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,1,64.0,2.0,999.0,900.0,1.0,1,M,999.0,2.0,9,9,C,,9,9,9,B
5800,0.0216944271,_A,2013,17,19,EE,3.0,1,9,4,2,4,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,10,5,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,800.0,1.0,0,M,999.0,4.0,9,9,A,02,9,9,9,A
5830,0.0609145272,_A,2013,26,28,EE,0.0,1,9,3,2,6,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,5,5,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,1.0,0,M,999.0,2.0,9,9,C,02,9,9,9,B
5857,0.0399680177,_A,2013,12,13,EE,0.0,1,9,4,2,3,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,11,5,4,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,9.0,1,2,9.0,1,12.0,2.0,999.0,200.0,1.0,1,H,999.0,3.0,9,9,M,,9,9,9,H
5858,0.0930018545,_A,2013,15,16,EE,0.0,1,9,2,2,4,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,000-OWN COUNTRY,2012.0,9,1,1,9.0,40,40.0,0.0,0.0,97,1.0,56.0,1,1,9,99.0,9.0,9999,99,9,9,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,1.0,200.0,999.0,9.0,0,H,7.0,,H,9,9,,9,9,9,9
5875,0.069267275,_A,2013,7,9,EE,3.0,1,9,1,2,2,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,11,5,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9.0,1,2,9.0,1,160.0,2.0,999.0,900.0,1.0,1,,999.0,3.0,9,9,G,02,9,9,9,G
5890,0.0242187323,_A,2013,33,34,EE,3.0,1,9,1,2,8,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2011,4,5,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,900.0,3.0,0,,999.0,7.0,9,9,C,,9,9,9,B
5896,0.0773007077,_A,2013,24,26,EE,0.0,1,9,3,2,6,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2013,4,5,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,700.0,1.0,0,,999.0,2.0,9,9,C,02,9,9,9,B
5919,0.0397964451,_A,2013,4,5,EE,3.0,1,9,2,2,1,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,4,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,500.0,2.0,0,M,999.0,4.0,9,9,P,04,9,9,9,H
5950,0.0352803203,_A,2013,21,23,EE,3.0,1,9,2,2,5,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2012.0,9,1,1,9.0,40,40.0,0.0,0.0,97,0.0,40.0,1,1,9,99.0,9.0,9999,99,9,9,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,9,3,5.0,2,999.0,1.0,800.0,999.0,9.0,1,M,8.0,,H,9,9,,9,9,9,9
5964,0.0277099948,_A,2013,23,24,EE,3.0,1,9,2,2,6,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2012,1,5,4,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,800.0,3.0,0,M,999.0,5.0,9,9,G,03,9,9,9,G
5971,0.0692119644,_A,2013,16,17,EE,3.0,1,9,3,2,4,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999.0,99,9,9,9.0,99,99.0,99.0,99.0,99,9.0,99.0,9,9,9,99.0,1.0,2005,99,9,4,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999.0,2.0,999.0,999.0,3.0,0,L,999.0,8.0,9,9,9,,9,9,9,9
