,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
16651,0.0508067348,_A,2013,11,12,BE,0.0,1,9,1,2,3,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,12.0,5,4,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,200,1.0,0,H,999.0,3.0,9,9,O,04,9,9,9,H
16655,0.1604024935,_A,2013,3,5,BE,0.0,1,9,1,2,1,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2011.0,12.0,5,4,3.0,3.0,1,0,0,1,1,1,1,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,900,3.0,0,L,999.0,5.0,9,9,N,04,9,9,9,H
16661,0.0975444331,_A,2013,4,4,BE,0.0,1,9,1,2,1,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,12.0,5,4,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,200,1.0,0,H,999.0,2.0,9,9,R,04,9,9,9,H
16671,0.0842019812,_A,2013,45,45,BE,0.0,1,9,1,2,11,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2009.0,99.0,5,4,3.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,700,1.0,0,L,999.0,8.0,9,9,G,01,9,9,9,G
16680,0.084319965,_A,2013,34,35,BE,0.0,1,9,1,2,8,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,4.0,5,4,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,800,3.0,0,L,999.0,5.0,9,9,G,01,9,9,9,G
16694,0.1399370325,_A,2013,13,15,BE,0.0,1,9,1,2,3,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,2.0,5,4,4.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,400,2.0,0,H,999.0,5.0,9,9,G,03,9,9,9,G
16704,0.1495488378,_A,2013,18,19,BE,0.0,1,9,1,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2005.0,99.0,9,4,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,3.0,0,M,999.0,8.0,9,9,9,01,9,9,9,9
16713,0.0948808941,_A,2013,9,10,BE,0.0,1,9,1,2,2,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2011.0,6.0,5,4,6.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.0,1,2,9.0,2,999,2,999.0,900,3.0,0,M,999.0,6.0,9,9,P,01,9,9,9,H
16733,0.111173812,_A,2013,4,8,BE,0.0,1,9,1,2,1,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,0,9999.0,99.0,9,4,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,2,2,9.0,2,999,3,999.0,999,9.0,0,M,999.0,,9,9,9,05,9,9,9,9
16748,0.0535141146,_A,2013,44,46,BE,,1,9,1,2,10,2013,1,2,47.0,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2010.0,99.0,5,4,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,500,3.0,0,M,999.0,7.0,9,9,G,03,9,9,9,G
16753,0.1175266751,_A,2013,9,10,BE,0.0,1,9,1,2,2,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2011.0,7.0,1,1,9,43.0,43.0,0.0,5,97,0.0,,1,1,9,99.0,9,9999.0,99.0,9,9,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,2,9.0,1,16,1,300.0,999,9.0,1,H,19.0,,B,9,9,02,9,9,9,9
16762,0.12082737,_A,2013,4,5,BE,0.0,1,9,1,2,1,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2010.0,99.0,5,4,5.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,900,1.0,0,L,999.0,7.0,9,9,N,6+,9,9,9,H
16813,0.0747974226,_A,2013,17,18,BE,0.0,1,9,1,2,4,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2007.0,99.0,5,4,3.0,3.0,1,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,300,3.0,0,H,999.0,8.0,9,9,P,05,9,9,9,H
16822,0.0805403189,_A,2013,43,43,BE,0.0,1,9,1,2,10,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,4,5.0,9,000-OWN COUNTRY,1981.0,99.0,1,1,9,42.0,0.0,0.0,0,99,,,1,1,9,99.0,9,9999.0,99.0,9,9,3.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,1,16,1,700.0,999,9.0,1,L,384.0,,B,9,9,04,9,9,9,9
16834,0.0826231462,_A,2013,48,48,BE,0.0,1,9,1,2,11,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1.0,99,5.0,9,000-OWN COUNTRY,2013.0,10.0,2,2,8,8.0,8.0,0.0,0,97,1.0,38.0,1,1,9,99.0,9,9999.0,99.0,9,9,3.0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,1,500.0,999,9.0,0,M,1.0,,H,9,9,03,9,9,9,9
16850,0.1239934508,_A,2013,19,24,BE,0.0,1,9,1,2,5,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2013.0,4.0,1,2,1,37.0,30.0,0.0,0,12,1.0,45.0,1,1,9,99.0,9,9999.0,99.0,9,9,2.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,9.0,1,2,9.0,2,999,1,800.0,999,9.0,0,M,1.0,,G,9,9,01,9,9,9,9
16852,0.0875465686,_A,2013,27,27,BE,0.0,1,9,1,2,7,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,0,9999.0,99.0,9,4,6.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,3.0,0,L,999.0,,9,9,9,03,9,9,9,9
16855,0.0567056574,_A,2013,45,49,BE,0.0,1,9,1,2,11,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,11.0,5,4,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,1,38,3,999.0,400,9.0,1,M,999.0,5.0,9,9,H,04,9,9,9,H
16882,0.1076795176,_A,2013,26,27,BE,0.0,1,9,1,2,6,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,1999.0,99.0,9,4,6.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,1.0,0,L,999.0,8.0,9,9,9,02,9,9,9,9
16885,0.0944601979,_A,2013,31,32,BE,3.0,1,9,1,2,8,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,8.0,5,4,3.0,3.0,0,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,2,9.0,2,999,2,999.0,300,3.0,0,H,999.0,5.0,9,9,J,04,9,9,9,H
16888,0.116649464,_A,2013,27,28,BE,0.0,1,9,1,2,7,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2011.0,11.0,5,4,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,800,3.0,0,H,999.0,6.0,9,9,G,01,9,9,9,G
16903,0.0916746211,_A,2013,7,8,BE,0.0,1,9,1,2,2,2013,1,2,32.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,2.0,5,4,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,900,3.0,0,M,999.0,5.0,9,9,Q,04,9,9,9,H
16908,0.0854711873,_A,2013,49,50,BE,0.0,1,9,1,2,12,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,1.0,5,4,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,700,3.0,0,L,999.0,6.0,9,9,C,04,9,9,9,B
16942,0.2091094869,_A,2013,40,41,BE,0.0,1,9,1,2,10,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,0,9999.0,99.0,9,4,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,1.0,0,,999.0,,9,9,9,04,9,9,9,9
16946,0.1101907344,_A,2013,12,14,BE,0.0,1,9,1,2,3,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,9,5.0,1,000-OWN COUNTRY,2011.0,9.0,1,1,9,38.0,0.0,0.0,0,99,0.0,,1,1,9,99.0,9,9999.0,99.0,9,9,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999,1,100.0,999,9.0,0,M,18.0,,G,9,9,04,9,9,9,9
16957,0.1016108346,_A,2013,37,37,BE,0.0,1,9,1,2,9,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2013.0,6.0,5,4,5.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,900,1.0,0,L,999.0,3.0,9,9,P,05,9,9,9,H
16980,0.1212204965,_A,2013,23,25,BE,0.0,1,9,1,2,6,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,10.0,5,4,6.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,800,2.0,0,L,999.0,4.0,9,9,H,02,9,9,9,H
16996,0.0870302131,_A,2013,9,10,BE,0.0,1,9,1,2,2,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,11.0,5,4,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.0,1,2,9.0,2,999,2,999.0,400,1.0,0,L,999.0,3.0,9,9,N,04,9,9,9,H
17000,0.2038620496,_A,2013,12,12,BE,0.0,1,9,1,2,3,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,4.0,5,4,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,400,1.0,0,M,999.0,4.0,9,9,I,04,9,9,9,H
17003,0.1053615181,_A,2013,50,51,BE,0.0,1,9,1,2,12,2013,1,2,20.0,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,0,9999.0,99.0,9,4,3.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.0,1,2,9.0,2,999,2,999.0,999,1.0,0,L,999.0,,9,9,9,6+,9,9,9,9
17010,0.1346624913,_A,2013,21,21,BE,0.0,1,9,1,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2004.0,99.0,9,4,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,3.0,0,M,999.0,8.0,9,9,9,02,9,9,9,9
17013,0.0854893814,_A,2013,30,31,BE,0.0,1,9,1,2,7,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2009.0,99.0,5,4,2.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,900,3.0,0,L,999.0,8.0,9,9,I,,9,9,9,H
17052,0.0840805683,_A,2013,4,5,BE,0.0,1,9,1,2,1,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,2012.0,5.0,2,1,9,30.0,30.0,0.0,0,97,1.0,40.0,1,1,9,99.0,9,9999.0,99.0,9,9,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,1,900.0,999,9.0,0,M,8.0,,H,9,9,04,9,9,9,9
17063,0.1506624092,_A,2013,23,23,BE,0.0,1,9,1,2,6,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2009.0,99.0,5,4,6.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,9.0,1,2,9.0,2,999,2,999.0,500,3.0,0,H,999.0,8.0,9,9,I,01,9,9,9,H
17103,0.0939180583,_A,2013,13,14,BE,0.0,1,9,1,2,3,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1.0,99,5.0,9,000-OWN COUNTRY,2011.0,9.0,1,1,9,40.0,20.0,0.0,0,8,0.0,,1,1,9,99.0,9,9999.0,99.0,9,9,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999,1,800.0,999,9.0,0,L,18.0,,B,9,9,02,9,9,9,9
17138,0.0805641826,_A,2013,1,4,BE,0.0,1,9,1,2,1,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,7.0,5,4,3.0,3.0,1,1,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,600,2.0,0,H,999.0,4.0,9,9,A,03,9,9,9,A
17141,0.0791151785,_A,2013,45,46,BE,0.0,1,9,1,2,11,2013,1,1,20.0,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,8.0,5,4,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,700,3.0,0,M,999.0,5.0,9,9,D,,9,9,9,B
17158,0.050177336,_A,2013,24,26,BE,3.0,1,9,1,2,6,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2011.0,11.0,1,2,4,40.0,40.0,0.0,0,97,1.0,42.0,1,1,9,99.0,9,9999.0,99.0,9,9,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,1,500.0,999,9.0,0,H,19.0,,H,9,9,04,9,9,9,9
17172,0.0731704308,_A,2013,23,27,BE,0.0,1,9,1,2,6,2013,1,1,47.0,NO ANSWER,,NO ANSWER,2.0,99,5.0,9,000-OWN COUNTRY,2003.0,99.0,1,1,9,35.0,35.0,0.0,0,97,1.0,40.0,1,1,9,99.0,9,9999.0,99.0,9,9,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,1,700.0,999,9.0,0,L,120.0,,G,9,9,6+,9,9,9,9
17183,0.1886452754,_A,2013,45,45,BE,0.0,1,9,1,2,11,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2013.0,5.0,5,4,2.0,2.0,1,1,1,1,0,1,0,0,0,1,1,0,0,9.0,1,2,9.0,2,999,2,999.0,400,2.0,0,L,999.0,4.0,9,9,G,03,9,9,9,G
17189,0.1463126628,_A,2013,29,31,BE,0.0,1,9,1,2,7,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2000.0,99.0,9,4,3.0,3.0,1,1,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,3.0,0,L,999.0,8.0,9,9,9,05,9,9,9,9
17221,0.1344511925,_A,2013,16,16,BE,0.0,1,9,1,2,4,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2011.0,9.0,1,1,9,40.0,40.0,0.0,0,97,0.0,,1,1,9,99.0,9,9999.0,99.0,9,9,2.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,2,9.0,2,999,1,200.0,999,9.0,0,H,19.0,,H,9,9,02,9,9,9,9
17264,0.104189372,_A,2013,49,51,BE,0.0,1,9,1,2,12,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,0,9999.0,99.0,9,4,2.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,9.0,1,2,9.0,2,999,2,999.0,999,2.0,0,L,999.0,,9,9,9,05,9,9,9,9
17265,0.0878256206,_A,2013,41,42,BE,0.0,1,9,1,2,10,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2.0,99,5.0,9,000-OWN COUNTRY,2009.0,99.0,2,1,9,20.0,20.0,0.0,0,97,1.0,38.0,1,1,9,99.0,9,9999.0,99.0,9,9,4.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,1,500.0,999,9.0,0,M,48.0,,H,9,9,03,9,9,9,9
17272,0.1575358249,_A,2013,28,30,BE,0.0,1,9,1,2,7,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2009.0,99.0,1,1,9,43.0,43.0,0.0,5,97,0.0,,1,1,9,99.0,9,9999.0,99.0,9,9,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,9,2,9.0,1,40,1,100.0,999,9.0,1,H,48.0,,H,9,9,03,9,9,9,9
17277,0.0672521347,_A,2013,48,49,BE,0.0,1,9,1,2,11,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2011.0,10.0,2,1,9,13.0,13.0,0.0,0,97,1.0,38.0,1,1,9,99.0,9,9999.0,99.0,9,9,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,1,500.0,999,9.0,0,M,25.0,,H,9,9,03,9,9,9,9
17295,0.1197899179,_A,2013,35,35,BE,0.0,1,9,1,2,8,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2009.0,99.0,5,4,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,2,9.0,2,999,2,999.0,200,1.0,0,H,999.0,8.0,9,9,O,02,9,9,9,H
17302,0.1384560317,_A,2013,13,16,BE,0.0,1,9,1,2,3,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,1996.0,99.0,9,4,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,1,2,9.0,2,999,3,999.0,999,9.0,0,M,999.0,8.0,9,9,9,03,9,9,9,9
17319,0.0905157185,_A,2013,34,37,BE,0.0,1,9,1,2,8,2013,1,1,32.0,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2005.0,99.0,9,4,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2,2,9.0,2,999,3,999.0,999,9.0,0,L,999.0,8.0,9,9,9,05,9,9,9,9
17325,0.1246147905,_A,2013,3,4,BE,0.0,1,9,1,2,1,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2012.0,9.0,1,1,9,38.0,38.0,0.0,0,97,0.0,,1,1,9,99.0,9,9999.0,99.0,9,9,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,9,2,9.0,2,999,1,300.0,999,9.0,0,H,4.0,,H,9,9,01,9,9,9,9
17330,0.0563025074,_A,2013,9,9,BE,3.0,1,9,1,2,2,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2012.0,9.0,5,4,3.0,2.0,1,1,1,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,900,1.0,0,M,999.0,3.0,9,9,F,04,9,9,9,F
17336,0.1409927995,_A,2013,36,38,BE,0.0,1,9,1,2,9,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,0,9999.0,99.0,9,4,3.0,3.0,0,0,0,1,1,1,0,0,0,1,0,0,0,9.0,1,2,9.0,2,999,2,999.0,999,3.0,0,L,999.0,,9,9,9,05,9,9,9,9
17344,0.0831160982,_A,2013,47,48,BE,0.0,1,9,1,2,11,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2004.0,99.0,9,4,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2,2,9.0,2,999,3,999.0,999,9.0,0,L,999.0,8.0,9,9,9,02,9,9,9,9
17364,0.0708243751,_A,2013,46,46,BE,0.0,1,9,1,2,11,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999.0,99.0,9,9,9,99.0,99.0,99.0,99,99,9.0,99.0,9,9,9,99.0,1,2013.0,9.0,5,4,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9.0,2,999,2,999.0,300,1.0,0,H,999.0,2.0,9,9,S,01,9,9,9,H
