,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
19437,0.1736379721,_A,2013,13,14,RO,0.0,1,9,3,2,3,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,2,3,1,0,0,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,900,3,0,M,999,7.0,9,9,C,02,9,9,9,B
19448,0.0535012439,_A,2013,1,2,RO,0.0,1,9,1,2,1,2013,1,2,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2000,99,9,4,3,3,0,0,0,1,1,0,0,1,0,1,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,02,9,9,9,9
19473,0.0501701154,_A,2013,45,46,RO,0.0,1,9,4,2,11,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,1,5,4,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,L,999,6.0,9,9,F,05,9,9,9,F
19518,0.046883802,_A,2013,51,52,RO,0.0,1,9,2,2,12,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,11,0,4,1,2,0,0,1,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,900,1,0,L,999,2.0,9,9,A,05,9,9,9,A
19578,0.0551649131,_A,2013,21,22,RO,3.0,1,9,1,2,5,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,4,0,4,2,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,600,1,0,M,999,2.0,9,9,A,,9,9,9,A
19591,0.0660762839,_A,2013,26,27,RO,0.0,1,9,4,2,6,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,2,0,H,999,,9,9,9,04,9,9,9,9
19659,0.17977914,_A,2013,35,36,RO,0.0,1,9,2,2,8,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,2,0,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,999,2,0,H,999,,9,9,9,04,9,9,9,9
19663,0.1970355648,_A,2013,44,45,RO,3.0,1,9,3,2,10,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,3,0,0,1,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,L,999,,9,9,9,6+,9,9,9,9
19710,0.0506685556,_A,2013,52,1,RO,0.0,1,9,1,2,12,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,9,5,4,2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,400,1,0,H,999,3.0,9,9,J,03,9,9,9,H
19720,0.0532860479,_A,2013,33,34,RO,0.0,1,9,2,2,8,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,2,3,0,0,0,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,100,3,0,M,999,7.0,9,9,H,6+,9,9,9,H
19737,0.0764684631,_A,2013,28,29,RO,0.0,1,9,1,2,7,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2012,5,1,1,9,40,40,0,0,97,1,48,1,2,5,8,9,9999,99,9,9,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,400.0,999,9,0,M,14,,F,A,9,02,9,9,A,9
19748,0.0932742343,_A,2013,8,9,RO,0.0,1,9,4,2,2,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,2,1,0,0,1,1,1,0,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,999,2,0,H,999,,9,9,9,03,9,9,9,9
19751,0.0783020393,_A,2013,52,1,RO,0.0,1,9,3,2,12,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,1,9,1,2,9,2,999,2,999.0,999,1,0,M,999,,9,9,9,05,9,9,9,9
19759,0.1723679195,_A,2013,28,29,RO,3.0,1,9,1,2,7,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,6,0,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,600,1,0,L,999,2.0,9,9,A,,9,9,9,A
19801,0.084244565,_A,2013,14,15,RO,0.0,1,9,4,2,4,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,3,3,1,1,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999,7.0,9,9,C,01,9,9,9,B
19802,0.0821067188,_A,2013,30,31,RO,0.0,1,9,1,2,7,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2009,99,5,4,2,2,1,0,0,1,1,1,1,0,0,1,1,1,1,9,1,2,9,2,999,2,999.0,900,2,0,M,999,8.0,9,9,S,05,9,9,9,H
19803,0.1167003431,_A,2013,5,6,RO,3.0,1,9,1,2,1,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,9,0,4,3,1,1,0,1,1,1,1,1,0,0,1,0,0,1,9,1,2,9,2,999,2,999.0,500,1,0,M,999,3.0,9,9,G,04,9,9,9,G
19827,0.1545390538,_A,2013,44,45,RO,0.0,1,9,2,2,10,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,,9,9,9,6+,9,9,9,9
19873,0.0849294063,_A,2013,39,40,RO,3.0,1,9,4,2,9,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,,9,9,9,6+,9,9,9,9
19875,0.077525617,_A,2013,30,31,RO,3.0,1,9,2,2,7,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2011,6,1,9,9,40,40,99,99,97,0,40,1,1,9,99,9,9999,99,9,9,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,9,9,2,9,2,999,1,600.0,999,9,0,L,25,,A,9,9,03,9,9,9,9
19923,0.0483859954,_A,2013,42,43,RO,0.0,1,9,1,2,10,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,9,5,4,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,700,1,0,M,999,2.0,9,9,F,04,9,9,9,F
19941,0.0525609235,_A,2013,47,48,RO,3.0,1,9,4,2,11,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,000-OWN COUNTRY,2009,99,2,9,9,0,46,99,99,1,0,40,1,1,9,99,9,9999,99,9,9,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9,9,2,9,2,999,1,600.0,999,9,0,H,48,,A,9,9,,9,9,9,9
19959,0.149663076,_A,2013,48,49,RO,3.0,1,9,3,2,11,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,000-OWN COUNTRY,2009,99,2,9,9,0,15,99,99,97,1,40,1,1,9,99,9,9999,99,9,9,2,3,0,0,0,1,1,1,0,0,0,0,1,0,0,9,1,2,9,2,999,1,900.0,999,9,0,M,48,,A,9,9,6+,9,9,9,9
19969,0.0835684366,_A,2013,34,35,RO,0.0,1,9,2,2,8,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,3,5,4,2,3,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,900,3,0,L,999,7.0,9,9,C,02,9,9,9,B
19988,0.0231756387,_A,2013,47,48,RO,0.0,1,9,3,2,11,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,8,5,4,4,3,0,0,1,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,500,3,0,M,999,5.0,9,9,G,03,9,9,9,G
20000,0.0882413037,_A,2013,50,51,RO,0.0,1,9,2,2,12,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,000-OWN COUNTRY,2013,6,2,9,9,0,10,99,99,4,1,40,1,1,9,99,9,9999,99,9,9,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,700.0,999,9,0,L,6,,F,9,9,04,9,9,9,9
20025,0.0419163164,_A,2013,40,41,RO,0.0,1,9,3,2,10,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2003,99,9,4,2,3,1,1,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,03,9,9,9,9
20050,0.1209455142,_A,2013,50,51,RO,0.0,1,9,4,2,12,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,11,5,4,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,600,2,0,M,999,5.0,9,9,A,02,9,9,9,A
20085,0.1493805797,_A,2013,29,30,RO,0.0,1,9,1,2,7,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,4,5,4,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,1,0,L,999,3.0,9,9,F,05,9,9,9,F
20106,0.0609985731,_A,2013,3,4,RO,0.0,1,9,4,2,1,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,9,5,4,2,3,1,0,0,1,1,1,0,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,500,3,0,H,999,5.0,9,9,G,05,9,9,9,G
20116,0.14691052,_A,2013,39,40,RO,0.0,1,9,1,2,9,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2003,99,9,4,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,L,999,8.0,9,9,9,04,9,9,9,9
20143,0.0423542938,_A,2013,36,37,RO,0.0,1,9,2,2,9,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2003,99,9,4,2,3,1,1,1,1,1,1,1,0,0,1,1,1,1,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,04,9,9,9,9
20176,0.0396535954,_A,2013,28,29,RO,0.0,1,9,1,2,7,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2003,99,9,4,3,3,0,0,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,02,9,9,9,9
20181,0.0507079525,_A,2013,17,18,RO,0.0,1,9,2,2,4,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2004,99,9,4,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,03,9,9,9,9
20225,0.087495318,_A,2013,4,5,RO,3.0,1,9,1,2,1,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,1,5,4,2,3,0,0,1,1,0,1,0,0,1,0,1,0,0,9,1,2,9,2,999,2,999.0,900,3,0,L,999,5.0,9,9,C,6+,9,9,9,B
20283,0.1801421287,_A,2013,45,46,RO,0.0,1,9,4,2,11,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,3,1,0,0,1,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,,9,9,9,6+,9,9,9,9
20344,0.1655334771,_A,2013,6,7,RO,0.0,1,9,4,2,2,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,4,0,4,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999,6.0,9,9,F,03,9,9,9,F
20392,0.0442676089,_A,2013,15,16,RO,3.0,1,9,3,2,4,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,999,1,0,M,999,,9,9,9,02,9,9,9,9
20427,0.1438559197,_A,2013,8,9,RO,3.0,1,9,3,2,2,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,2,3,0,0,0,1,1,0,0,1,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,L,999,,9,9,9,04,9,9,9,9
20435,0.0563652294,_A,2013,19,20,RO,0.0,1,9,2,2,5,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,9,1,2,9,2,999,2,999.0,200,3,0,M,999,7.0,9,9,Q,05,9,9,9,H
20459,0.161121574,_A,2013,21,22,RO,0.0,1,9,2,2,5,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2006,99,5,4,2,3,1,0,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,100,3,0,M,999,8.0,9,9,F,05,9,9,9,F
20465,0.0367202755,_A,2013,35,36,RO,3.0,1,9,1,2,8,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,7,0,4,2,3,1,0,1,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,900,1,0,M,999,2.0,9,9,A,03,9,9,9,A
20527,0.0808701533,_A,2013,31,32,RO,3.0,1,9,3,2,8,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,5,5,4,3,1,1,1,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,900,1,0,M,999,5.0,9,9,C,03,9,9,9,B
20533,0.0401375264,_A,2013,8,9,RO,3.0,1,9,2,2,2,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,12,0,4,6,2,1,0,0,0,1,0,0,1,0,0,0,0,0,9,1,2,9,2,999,2,999.0,600,1,0,M,999,2.0,9,9,A,01,9,9,9,A
20572,0.0671380495,_A,2013,37,38,RO,3.0,1,9,1,2,9,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,3,5,2,999,2,999.0,999,1,1,H,999,,9,9,9,04,9,9,9,9
20611,0.0855997494,_A,2013,21,22,RO,0.0,1,9,1,2,5,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,3,5,4,2,1,1,0,0,1,1,1,0,0,0,0,1,0,0,9,1,2,9,1,20,2,999.0,700,1,1,M,999,2.0,9,9,C,04,9,9,9,B
20619,0.0408408621,_A,2013,40,41,RO,3.0,1,9,2,2,10,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2010,99,1,9,9,40,40,99,99,97,0,40,1,1,9,99,9,9999,99,9,9,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,9,9,2,9,2,999,1,600.0,999,9,0,M,36,,A,9,9,04,9,9,9,9
20680,0.0825404577,_A,2013,29,30,RO,3.0,1,9,3,2,7,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,9,1,2,9,2,999,2,999.0,999,3,0,M,999,,9,9,9,04,9,9,9,9
20727,0.0832843788,_A,2013,34,35,RO,0.0,1,9,3,2,8,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,2,5,4,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,800,3,0,M,999,6.0,9,9,H,01,9,9,9,H
20732,0.0352372467,_A,2013,16,17,RO,0.0,1,9,2,2,4,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,1,0,0,1,1,0,1,0,0,1,1,0,0,0,9,1,2,9,2,999,2,999.0,999,1,0,L,999,,9,9,9,03,9,9,9,9
20745,0.1794815112,_A,2013,40,41,RO,0.0,1,9,2,2,10,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,2,3,0,0,1,1,1,1,1,0,0,1,0,0,1,9,1,2,9,2,999,2,999.0,500,3,0,M,999,7.0,9,9,I,04,9,9,9,H
20799,0.1837597025,_A,2013,51,52,RO,3.0,1,9,1,2,12,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,000-OWN COUNTRY,2013,10,1,9,9,0,43,99,99,97,0,45,1,1,9,99,9,9999,99,9,9,3,1,1,0,1,1,0,1,0,0,0,1,0,0,0,9,9,2,9,2,999,1,600.0,999,9,0,M,2,,A,9,9,05,9,9,9,9
20837,0.0891959126,_A,2013,7,8,RO,0.0,1,9,2,2,2,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2003,99,9,4,2,3,1,1,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,8.0,9,9,9,03,9,9,9,9
20895,0.054802928,_A,2013,10,11,RO,3.0,1,9,2,2,3,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,10,0,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,900,1,0,M,999,3.0,9,9,A,02,9,9,9,A
20921,0.0423467871,_A,2013,37,38,RO,3.0,1,9,3,2,9,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2009,99,1,9,9,0,43,99,99,97,0,40,1,1,9,99,9,9999,99,9,9,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9,9,2,9,2,999,1,600.0,999,9,0,L,48,,A,9,9,05,9,9,9,9
20943,0.1390222486,_A,2013,47,48,RO,0.0,1,9,1,2,11,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2005,99,9,4,3,3,1,0,1,1,1,1,1,0,0,1,1,1,0,9,1,2,9,1,20,2,999.0,999,3,1,M,999,8.0,9,9,9,03,9,9,9,9
20948,0.0977364228,_A,2013,1,2,RO,3.0,1,9,2,2,1,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,9,1,2,9,2,999,2,999.0,999,3,0,L,999,,9,9,9,05,9,9,9,9
20958,0.0427484013,_A,2013,16,17,RO,0.0,1,9,1,2,4,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,999,1,0,L,999,,9,9,9,03,9,9,9,9
20983,0.0510067881,_A,2013,31,32,RO,0.0,1,9,1,2,8,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,,9,9,9,6+,9,9,9,9
21014,0.0406269878,_A,2013,38,39,RO,0.0,1,9,3,2,9,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,9,5,4,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,9,1,2,9,2,999,2,999.0,800,3,0,M,999,5.0,9,9,H,02,9,9,9,H
21024,0.2672995461,_A,2013,33,34,RO,0.0,1,9,4,2,8,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,2,5,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,9,1,2,9,2,999,2,999.0,400,1,0,M,999,4.0,9,9,O,04,9,9,9,H
21054,0.0596883704,_A,2013,43,44,RO,0.0,1,9,3,2,10,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,3,0,M,999,,9,9,9,03,9,9,9,9
21060,0.1121370701,_A,2013,5,6,RO,0.0,1,9,2,2,1,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,1,1,1,1,1,1,1,1,0,0,1,1,1,0,9,1,1,5,2,999,2,999.0,999,1,1,H,999,,9,9,9,04,9,9,9,9
