,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
6467,0.0196510091,_A,2013,29,30.0,CY,0.0,1,9,1,2,7,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,1,0,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999.0,6.0,9,9,C,,9,9,9,B
6493,0.0167505396,_A,2013,32,33.0,CY,0.0,1,9,6,2,8,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,5,5,4,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,900,1,0,L,999.0,3.0,9,9,P,,9,9,9,H
6518,0.0220020057,_A,2013,48,49.0,CY,3.0,1,9,2,2,11,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2008,99,5,4,6,3,0,0,1,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,500,3,0,L,999.0,8.0,9,9,G,03,9,9,9,G
6520,0.0186018201,_A,2013,32,33.0,CY,3.0,1,9,5,2,8,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,2,0,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,300,1,0,H,999.0,4.0,9,9,N,03,9,9,9,H
6523,0.0176273229,_A,2013,42,43.0,CY,0.0,1,9,2,2,10,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,6,5,4,3,3,0,0,1,1,0,1,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,200,3,0,H,999.0,7.0,9,9,M,02,9,9,9,H
6540,0.0203465289,_A,2013,40,41.0,CY,0.0,1,9,1,2,10,2013,1,1,65.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2008,99,5,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,900,3,0,M,999.0,8.0,9,9,F,03,9,9,9,F
6557,0.0166923804,_A,2013,29,30.0,CY,0.0,1,9,4,2,7,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,300,3,0,L,999.0,7.0,9,9,F,03,9,9,9,F
6577,0.0187878502,_A,2013,17,22.0,CY,0.0,1,9,5,2,4,2013,1,1,65.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,6,5,4,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,700,1,0,H,999.0,4.0,9,9,F,,9,9,9,F
6590,0.0262327721,_A,2013,49,50.0,CY,0.0,1,9,5,2,12,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2013,10,2,2,4,12,12,0,0,97,1,36,1,1,9,99,9,9999,99,9,9,5,2,0,0,1,0,1,1,1,0,0,1,0,0,0,9,1,2,9,2,999,1,200.0,999,9,0,H,2.0,,H,9,9,02,9,9,9,9
6598,0.017041821,_A,2013,18,19.0,CY,0.0,1,9,4,2,5,2013,1,2,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2006,99,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,3,999.0,900,9,0,L,999.0,8.0,9,9,C,03,9,9,9,B
6609,0.0254423986,_A,2013,44,45.0,CY,0.0,1,9,6,2,10,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2013,8,1,1,9,30,23,0,0,12,1,38,1,1,9,99,9,9999,99,9,9,3,2,0,0,0,0,1,1,1,0,0,1,1,0,0,9,1,2,9,2,999,1,400.0,999,9,0,H,2.0,,H,9,9,03,9,9,9,9
6621,0.0214535464,_A,2013,36,39.0,CY,0.0,1,9,2,2,9,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2007,99,5,4,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,300,3,0,M,999.0,8.0,9,9,C,02,9,9,9,B
6644,0.0265175917,_A,2013,49,50.0,CY,0.0,1,9,5,2,12,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,999,3,0,H,999.0,,9,9,9,03,9,9,9,9
6654,0.0203764411,_A,2013,22,23.0,CY,0.0,1,9,6,2,5,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,800,3,0,M,999.0,7.0,9,9,G,,9,9,9,G
6657,0.0205106617,_A,2013,13,14.0,CY,0.0,1,9,1,2,3,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,3,5,4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,400,3,0,M,999.0,7.0,9,9,M,05,9,9,9,H
6659,0.0128094172,_A,2013,9,13.0,CY,0.0,1,9,4,2,2,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,10,5,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,300,1,0,M,999.0,3.0,9,9,F,02,9,9,9,F
6665,0.020664815,_A,2013,41,42.0,CY,0.0,1,9,1,2,10,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,1,5,4,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,700,3,0,L,999.0,7.0,9,9,F,6+,9,9,9,F
6670,0.0221051455,_A,2013,11,12.0,CY,0.0,1,9,4,2,3,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,12,5,4,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,1,0,L,999.0,3.0,9,9,F,05,9,9,9,F
6694,0.0199711023,_A,2013,52,1.0,CY,0.0,1,9,4,2,12,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999.0,8.0,9,9,F,,9,9,9,F
6707,0.0250164709,_A,2013,37,38.0,CY,3.0,1,9,1,2,9,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,10,5,4,3,3,1,0,0,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,800,3,0,M,999.0,6.0,9,9,C,05,9,9,9,B
6713,0.0240588214,_A,2013,19,20.0,CY,0.0,1,9,5,2,5,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2012,7,1,1,9,35,28,0,0,12,0,35,1,1,9,99,9,9999,99,9,9,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9,9,1,3,2,999,1,400.0,999,9,1,L,10.0,,H,9,9,05,9,9,9,9
6732,0.022464667,_A,2013,13,14.0,CY,0.0,1,9,1,2,3,2013,1,2,32.0,005-EU28,5.0,005-EU28,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,6,5,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,300,2,0,M,999.0,4.0,9,9,G,04,9,9,9,G
6744,0.0260245715,_A,2013,50,51.0,CY,0.0,1,9,1,2,12,2013,1,1,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,7,5,4,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,700,1,0,L,999.0,3.0,9,9,C,04,9,9,9,B
6749,0.0231961127,_A,2013,5,6.0,CY,3.0,1,9,4,2,1,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,999,2,0,H,999.0,,9,9,9,04,9,9,9,9
6752,0.0190929609,_A,2013,46,47.0,CY,3.0,1,9,4,2,11,2013,1,2,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,000-OWN COUNTRY,1988,99,2,9,9,20,10,99,99,4,1,40,1,1,9,99,9,9999,99,9,9,3,3,1,0,1,1,0,1,1,0,0,0,0,0,0,9,1,2,9,2,999,1,,999,9,0,L,300.0,,,9,9,02,9,9,9,9
6758,0.0208036795,_A,2013,46,47.0,CY,0.0,1,9,1,2,11,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,2,5,4,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,300,2,0,H,999.0,6.0,9,9,F,05,9,9,9,F
6780,0.0184248777,_A,2013,30,31.0,CY,3.0,1,9,6,2,7,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,5,0,4,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,500,3,0,M,999.0,5.0,9,9,G,03,9,9,9,G
6787,0.0217164899,_A,2013,45,46.0,CY,0.0,1,9,1,2,11,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,8,5,4,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,200,1,0,H,999.0,3.0,9,9,G,03,9,9,9,G
6807,0.0175127162,_A,2013,7,8.0,CY,0.0,1,9,5,2,2,2013,1,2,47.0,000-OWN COUNTRY,11.0,005-EU28,2,99,5.0,9,000-OWN COUNTRY,2013,2,2,2,1,12,12,0,0,97,1,40,1,1,9,99,9,9999,99,9,9,2,3,0,0,1,1,0,1,1,0,0,0,1,0,0,9,1,2,9,1,15,1,400.0,999,9,1,H,0.0,,H,9,9,03,9,9,9,9
6824,0.0246397451,_A,2013,6,8.0,CY,0.0,1,9,5,2,2,2013,1,1,20.0,005-EU28,5.0,005-EU28,1,99,5.0,9,000-OWN COUNTRY,2012,12,2,1,9,15,15,0,0,97,1,25,1,1,9,99,9,9999,99,9,9,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,,999,9,0,L,2.0,,H,9,9,03,9,9,9,9
6828,0.0167512297,_A,2013,43,44.0,CY,3.0,1,9,1,2,10,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,6,5,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,800,3,0,L,999.0,7.0,9,9,H,,9,9,9,H
6855,0.0236669469,_A,2013,26,27.0,CY,0.0,1,9,1,2,6,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,1,0,H,999.0,,9,9,9,04,9,9,9,9
6888,0.0180622205,_A,2013,29,30.0,CY,0.0,1,9,6,2,7,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,0,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999.0,7.0,9,9,C,04,9,9,9,B
6889,0.0253981385,_A,2013,39,40.0,CY,,1,9,6,2,9,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2009,99,5,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,500,3,0,,999.0,8.0,9,9,G,04,9,9,9,G
6892,0.0245825719,_A,2013,33,36.0,CY,0.0,1,9,4,2,8,2013,1,1,20.0,NO ANSWER,,NO ANSWER,1,7,5.0,1,000-OWN COUNTRY,2011,2,2,1,9,15,0,0,0,99,1,50,1,1,9,99,9,9999,99,9,9,5,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,,999,9,0,H,30.0,,H,9,9,,9,9,9,9
6920,0.0228118859,_A,2013,33,34.0,CY,0.0,1,9,3,2,8,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,10,5,4,2,2,0,0,0,1,1,1,0,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,500,2,0,M,999.0,4.0,9,9,N,03,9,9,9,H
6926,0.0199079391,_A,2013,3,6.0,CY,0.0,1,9,3,2,1,2013,1,1,47.0,NO ANSWER,,NO ANSWER,1,1,,9,000-OWN COUNTRY,2012,11,1,9,9,35,0,99,99,99,1,50,1,1,9,99,9,9999,99,9,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,9,1,2,9,2,999,1,,999,9,0,H,2.0,,,9,9,,9,9,9,9
6934,0.022835812,_A,2013,20,21.0,CY,0.0,1,9,6,2,5,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,2,5,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,500,1,0,,999.0,3.0,9,9,S,03,9,9,9,H
6938,0.018192792,_A,2013,42,43.0,CY,0.0,1,9,2,2,10,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,6,0,4,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,1,0,L,999.0,3.0,9,9,F,04,9,9,9,F
6945,0.0230772135,_A,2013,48,49.0,CY,0.0,1,9,3,2,11,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,7,5,4,3,1,1,0,1,1,0,1,0,0,0,1,1,0,0,9,1,2,9,2,999,2,999.0,300,1,0,L,999.0,3.0,9,9,F,,9,9,9,F
6946,0.0227090798,_A,2013,49,50.0,CY,0.0,1,9,3,2,12,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,000-OWN COUNTRY,2013,11,2,9,9,3,3,99,99,97,1,35,1,1,9,99,9,9999,99,9,9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,200.0,999,9,0,M,1.0,,H,9,9,03,9,9,9,9
6950,0.016746514,_A,2013,16,17.0,CY,0.0,1,9,2,2,4,2013,1,1,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2009,99,5,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,700,3,0,M,999.0,8.0,9,9,F,04,9,9,9,F
6958,0.0208206825,_A,2013,43,44.0,CY,3.0,1,9,1,2,10,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2000,99,1,2,8,55,34,0,0,11,1,65,1,1,9,99,9,9999,99,9,9,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,,999,9,0,M,156.0,,H,9,9,04,9,9,9,9
6971,0.0174849534,_A,2013,24,25.0,CY,0.0,1,9,6,2,6,2013,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,1,0.0,9,000-OWN COUNTRY,1981,99,1,9,9,40,0,99,99,99,1,48,1,1,9,99,9,9999,99,9,9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,1,,999,9,0,H,384.0,,B,9,9,,9,9,9,9
6980,0.0172924956,_A,2013,18,19.0,CY,0.0,1,9,4,2,5,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,12,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,3,999.0,300,9,0,L,999.0,3.0,9,9,G,04,9,9,9,G
7014,0.0248316167,_A,2013,10,13.0,CY,0.0,1,9,4,2,3,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,1,1,5,2,999,2,999.0,999,1,1,H,999.0,,9,9,9,04,9,9,9,9
7017,0.0264568003,_A,2013,31,33.0,CY,0.0,1,9,5,2,8,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,000-OWN COUNTRY,2013,8,1,1,9,30,30,0,0,97,1,38,1,1,9,99,9,9999,99,9,9,3,2,0,0,0,0,1,1,1,0,0,1,1,0,0,9,1,2,9,2,999,1,400.0,999,9,0,H,0.0,,H,9,9,04,9,9,9,9
7044,0.0201596612,_A,2013,19,20.0,CY,0.0,1,9,2,2,5,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2010,99,5,4,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,200,3,0,H,999.0,7.0,9,9,G,01,9,9,9,G
7067,0.0258290261,_A,2013,41,42.0,CY,0.0,1,9,3,2,10,2013,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2011,12,5,4,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,300,3,0,H,999.0,6.0,9,9,M,02,9,9,9,H
7084,0.021492484,_A,2013,44,45.0,CY,0.0,1,9,5,2,10,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,12,5,4,3,2,1,0,1,0,1,1,0,0,0,0,1,0,0,9,1,2,9,1,44,2,999.0,300,2,1,H,999.0,4.0,9,9,H,04,9,9,9,H
7098,0.0240193684,_A,2013,24,25.0,CY,0.0,1,9,5,2,6,2013,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,999,2,0,H,999.0,,9,9,9,05,9,9,9,9
7106,0.0232460436,_A,2013,2,3.0,CY,0.0,1,9,3,2,1,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2012,8,2,1,9,21,21,0,0,97,1,40,1,1,9,99,9,9999,99,9,9,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,1,500.0,999,9,0,M,5.0,,H,9,9,6+,9,9,9,9
7108,0.0235083145,_A,2013,26,27.0,CY,0.0,1,9,4,2,6,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,000-OWN COUNTRY,2008,99,1,1,9,38,30,0,0,12,0,38,1,1,9,99,9,9999,99,9,9,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,9,9,2,9,2,999,1,300.0,999,9,0,H,60.0,,G,9,9,02,9,9,9,9
7124,0.0177100655,_A,2013,47,48.0,CY,0.0,1,9,5,2,11,2013,1,2,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2007,99,5,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,400,1,0,H,999.0,8.0,9,9,H,,9,9,9,H
7132,0.0194928942,_A,2013,41,42.0,CY,0.0,1,9,4,2,10,2013,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2007,99,5,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,900,3,0,M,999.0,8.0,9,9,G,02,9,9,9,G
7136,0.0166630115,_A,2013,12,13.0,CY,0.0,1,9,3,2,3,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,10,5,4,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,700,1,0,M,999.0,3.0,9,9,C,04,9,9,9,B
7147,0.0168390528,_A,2013,17,18.0,CY,3.0,1,9,3,2,4,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2007,99,5,4,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,2,999.0,300,2,0,M,999.0,8.0,9,9,J,03,9,9,9,H
7150,0.0204890747,_A,2013,29,30.0,CY,,1,9,2,2,7,2013,1,1,47.0,005-EU28,5.0,005-EU28,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,12,5,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,900,1,0,M,999.0,4.0,9,9,F,02,9,9,9,F
7204,0.0211888337,_A,2013,38,39.0,CY,3.0,1,9,4,2,9,2013,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2012,5,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,9,2,999,3,999.0,500,9,0,L,999.0,5.0,9,9,I,03,9,9,9,H
7247,0.0182293479,_A,2013,14,16.0,CY,0.0,1,9,1,2,4,2013,1,2,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2013,3,0,4,3,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,2,9,2,999,2,999.0,900,1,0,M,999.0,2.0,9,9,N,04,9,9,9,H
7249,0.0274595358,_A,2013,48,49.0,CY,3.0,1,9,3,2,11,2013,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,0,9999,99,9,4,3,3,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,1,2,2,999,2,999.0,999,3,1,L,999.0,,9,9,9,04,9,9,9,9
7258,0.0220659922,_A,2013,10,11.0,CY,0.0,1,9,2,2,3,2013,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,NO ANSWER,9999,99,9,9,9,99,99,99,99,99,9,99,9,9,9,99,1,2008,99,5,4,3,3,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,2,9,2,999,2,999.0,800,3,0,H,999.0,8.0,9,9,I,02,9,9,9,H
